Clause,mainVerb,mainReferent,Gold
"""and I've just buried him.""",buried,tearfully,DYNAMIC
"The neighbor was concerned,",was,neighbor,STATIVE
"""That's an awfully big hole for a goldfish, isn't it?""",'s,That,STATIVE
"Tim patted down the last heap of earth then replied,",patted,Tim,DYNAMIC
"""That's because he's inside your stupid cat.""",'s,That,STATIVE
Ups and downs,,,CANNOT_DECIDE
"A man is driving up a steep, narrow mountain road.",driving,man,DYNAMIC
A woman is driving down the same road.,is,,DYNAMIC
"As they pass each other, the woman leans out the window",leans,woman,DYNAMIC
"and yells, ""PIG""!",,,DYNAMIC
The man immediately leans out his window,leans,man,DYNAMIC
and offers a suggestion of his own.,offers,man,DYNAMIC
"They each continue on their way, and as the man rounds the next corner",continue,They,DYNAMIC
he slams into the pig in the middle of the road.,slams,They,DYNAMIC
Sum it up this way.,Sum,,CANNOT_DECIDE
Why am I frowning?,am,,CANNOT_DECIDE
It takes 42 muscles to frown and only 17 to smile,takes,It,DYNAMIC
and I need the exercise!,need,It,STATIVE
How's That Again??,'s,??,CANNOT_DECIDE
"""If you've enjoyed watching this program just half as much as we've enjoyed doing it,",enjoyed,you,DYNAMIC
"then we've enjoyed it twice as much as you.""",enjoyed,we,DYNAMIC
"--Michael Palin, Monty Python's Flying Circus",Circus,Palin,CANNOT_DECIDE
