Clause,mainVerb,mainReferent,Gold
Casar said,said,Casar,DYNAMIC
"as he broke the neck of the kitten,",broke,he,DYNAMIC
it whimpered softly,whimpered,it,DYNAMIC
and went slack in his calloused hands.,went,it,DYNAMIC
He picked up the youngest child by the scruff of her neck,picked,He,DYNAMIC
"and said, """,said,He,DYNAMIC
Now tell me,tell,,CANNOT_DECIDE
"where he is.""",is,he,STATIVE
Mental Coaching,,,CANNOT_DECIDE
g2 (la pianista irlandesa),g2,Coaching,CANNOT_DECIDE
2008-11-09T19:06:04Z,,,CANNOT_DECIDE
ID: 45737,,,CANNOT_DECIDE
Prequels: 45731,,,CANNOT_DECIDE
Sequels: 45743,,,CANNOT_DECIDE
"I couldnt see anything,",see,I,DYNAMIC
I was awaiting the pit of my stomach to return.,awaiting,I,STATIVE
Everything happened so fast.,happened,Everything,DYNAMIC
Lining up angry wasps wouldve been easier.,’ve,wasps,STATIVE
I had no idea,had,I,STATIVE
what was in store for me.,was,idea,STATIVE
The man had mentioned programming.,mentioned,”,DYNAMIC
What the heck did that mean?,mean,that,CANNOT_DECIDE
Was I going to be turned inside out?,going,I,CANNOT_DECIDE
Was I going to be brainwashed?,going,I,CANNOT_DECIDE
This felt like a science project,felt,This,STATIVE
gone wrong.,gone,This,CANNOT_DECIDE
"Horridly, horridly wrong.",,,CANNOT_DECIDE
"Get a hold of yourself, Carter!",Get,,CANNOT_DECIDE
one of my many internal voices yelled.,yelled,,DYNAMIC
Youll go crazy,go,You,DYNAMIC
before anythings happened to you!,happened,anything,DYNAMIC
What does it matter?,matter,it,CANNOT_DECIDE
I tried to argue back.,tried,I,DYNAMIC
"Oh, it matters.",matters,it,STATIVE
You wanna keep your wits about you,wan,You,STATIVE
if they try to pull a fast one on you.,try,they,DYNAMIC
"Youve made it three days, right?",made,’ve,CANNOT_DECIDE
"You survived the before stages, right?",survived,You,CANNOT_DECIDE
"You can survive now, just keep it together, man!",survive,You,DYNAMIC
I nodded resolutely to no one in particular.,nodded,I,DYNAMIC
But how was I going to keep it together?,going,I,CANNOT_DECIDE
"I began murmuring under my breath, Always look on the bright side of life.",began,I,DYNAMIC
,“,,CANNOT_DECIDE
I didnt have too long to perk myself up.,did,,STATIVE
I heard metal doors opening.,heard,I,DYNAMIC
oh.,,,CANNOT_DECIDE
band geek,,,CANNOT_DECIDE
2008-11-09T19:11:34Z,,,CANNOT_DECIDE
ID: 45738,,,CANNOT_DECIDE
Prequels: 45706,,,CANNOT_DECIDE
Sequels: 45741,,,CANNOT_DECIDE
"We both laughed,",laughed,geek,DYNAMIC
and then stopped.,stopped,geek,DYNAMIC
"An awkward silence filled the air,",filled,silence,STATIVE
"until I said,",said,air,DYNAMIC
"""What I can do,",do,I,DYNAMIC
what you can do --,do,filled,DYNAMIC
I think,think,I,STATIVE
"they are related somehow.""",related,they,STATIVE
"""What?""","""",,CANNOT_DECIDE
"""I mean,",mean,,STATIVE
"I can make other things move,",make,I,DYNAMIC
you can make yourself move.,,,DYNAMIC
"Same action, different things.""",,,CANNOT_DECIDE
He thought for a minute.,thought,He,DYNAMIC
"""Yeah, you're right.",'re,you,STATIVE
"That makes sense.""",makes,That,STATIVE
"We both went quiet,",went,We,DYNAMIC
"then he said,",said,he,DYNAMIC
"""Have you always been",been,know,CANNOT_DECIDE
"-- you know, blind?""",know,blind,STATIVE
"""Yes.""",,,CANNOT_DECIDE
"""Oh.""",,,CANNOT_DECIDE
'Oh' seemed to be his response to many things.,seemed,Oh,STATIVE
I asked myself,asked,I,DYNAMIC
"why I was even talking to him,",talking,I,DYNAMIC
why I'd even talked to him in the first place.,talked,I,DYNAMIC
I didn't really have a reason.,have,I,STATIVE
"Maybe we did have a connection,",have,we,STATIVE
maybe our abilities were similar.,were,abilities,STATIVE
"Before today, I hadn't even known",known,I,STATIVE
other people could do things like this.,do,people,DYNAMIC
How many more people out there had these abilities?,had,people,CANNOT_DECIDE
"If there was us, there were more.",were,more,STATIVE
There had to be more.,had,,STATIVE
The Acquaintance,,,CANNOT_DECIDE
Music-Hearted,,,CANNOT_DECIDE
2008-11-09T19:13:52Z,,,CANNOT_DECIDE
ID: 45739,,,CANNOT_DECIDE
Prequels: none,,,CANNOT_DECIDE
Sequels: 45742,,,CANNOT_DECIDE
"I didnt really know Andrew Gail,",know,ID,STATIVE
and I guess I never will.,guess,I,STATIVE
"We went to elementary school together, actually.",went,We,STATIVE
Albertson-Penny Elementary.,,,CANNOT_DECIDE
He always seemed nice enough.,seemed,He,STATIVE
"I mean,",mean,I,STATIVE
"he was kind of a jock, a student-council type, and thats not really my scene,",was,he,STATIVE
but its,’s,I,STATIVE
not like I wanted him to die.,like,’s,STATIVE
Did I ever talk to him?,talk,I,CANNOT_DECIDE
"Well, I guess.",guess,I,STATIVE
I think we worked on a project together once.,think,I,STATIVE
"Look,",,,CANNOT_DECIDE
Im the girl,’m,I,STATIVE
"who plays piano for the choir concerts,",plays,girl,DYNAMIC
and he was the one,was,he,STATIVE
who the school practically made their poster child.,made,school,DYNAMIC
We werent exactly of the same world.,were,We,STATIVE
I guess,guess,I,STATIVE
the poor guy got caught up in the high school experience.,caught,guy,DYNAMIC
"Who couldve seen it coming, though?",’ve,though,CANNOT_DECIDE
Andrew Gail goes home one Friday night after the football game and blows his head off.,goes,Gail,DYNAMIC
Thats one hell of a twist.,’s,That,STATIVE
Grey,,,CANNOT_DECIDE
K,,,CANNOT_DECIDE
2008-11-09T19:15:43Z,,,CANNOT_DECIDE
ID: 45740,,,CANNOT_DECIDE
Prequels: 45732,,,CANNOT_DECIDE
Sequels: 45783,,,CANNOT_DECIDE
"When you return to the city one boring train ride later,",return,you,DYNAMIC
it is stifling.,stifling,it,STATIVE
The greyness if overwhelming; you should have known,known,you,STATIVE
you would experience withdrawls from the color of home.,experience,you,DYNAMIC
You run to Starbucks to grab a Pumpkin Spice latte before delving into piles of schoolwork.,run,You,DYNAMIC
Procrastination always was your forte.,was,Procrastination,STATIVE
Your roommate drags you from the room after what feels like an eternity with promises of booze and boobs.,drags,roommate,DYNAMIC
You roll your eyes,roll,You,DYNAMIC
but willingly oblige;,oblige,You,DYNAMIC
your term paper is not moving any further tonight.,moving,paper,DYNAMIC
One drink too many finds you,finds,drink,DYNAMIC
fumbling around in the dark with the leggy brunette from three floors up.,fumbling,finds,DYNAMIC
"In the blackness that is her dorm room,",is,blackness,STATIVE
all you can see is the whites of her eyes.,is,all,STATIVE
Your mind flits to the blonde;,flits,mind,DYNAMIC
she is most likely sleeping at this hour.,sleeping,she,STATIVE
"You should be sleeping too, but youre too busy",sleeping,You,STATIVE
trying to find the colors of the city.,trying,,CANNOT_DECIDE
You wake to another grey morning.,wake,You,DYNAMIC
Nothing matches the color of home.,matches,Nothing,STATIVE
wrong.,,,CANNOT_DECIDE
band geek,geek,band,CANNOT_DECIDE
2008-11-09T19:17:26Z,,,CANNOT_DECIDE
ID: 45741,,,CANNOT_DECIDE
Prequels: 45738,,,CANNOT_DECIDE
Sequels: 45755,,,CANNOT_DECIDE
"""So are they going to fix it?""",are,45755,CANNOT_DECIDE
he asked.,asked,he,DYNAMIC
"""I doubt it.",doubt,I,STATIVE
They've said,said,They,DYNAMIC
they could fix it,fix,they,DYNAMIC
"before; never worked.""",worked,,DYNAMIC
"""Do you know",know,you,CANNOT_DECIDE
"what they're trying this time?""",trying,they,CANNOT_DECIDE
"""No -- they didn't exactly explain it.",explain,they,DYNAMIC
They just said,said,They,DYNAMIC
people on Earth are interested in my ability..,are,people,STATIVE
"and they might be able to fix it.""",be,they,STATIVE
"""Oh.""",,,CANNOT_DECIDE
I stopped tapping the wall.,stopped,I,DYNAMIC
The switch Karon told me,told,Karon,DYNAMIC
"about began taking effect,",began,switch,DYNAMIC
and I didn't have to hold myself down anymore.,have,switch,STATIVE
"""So is anything wrong with you?""",is,anything,CANNOT_DECIDE
"""By wrong, you mean?""",mean,you,STATIVE
"""Like,",,,CANNOT_DECIDE
"I don't know, a side-effect.",do,a,STATIVE
"How I'm blind,",'m,I,STATIVE
"you know.""",know,you,STATIVE
"""Not really.","""",,CANNOT_DECIDE
"Things are going to be different for me, but nothing bad.""",going,Things,STATIVE
"""Yeah.","""",,CANNOT_DECIDE
"My clock announced, ""1:00 PM.",announced,clock,DYNAMIC
"Lunch.""",,,CANNOT_DECIDE
I knew,knew,I,STATIVE
the voice was going to get annoying after a while.,going,voice,DYNAMIC
"""Hey, um, do you want me to show you the way?""",do,,CANNOT_DECIDE
Theo asked.,asked,Theo,DYNAMIC
"""No, I remember,""",remember,I,STATIVE
"I said,",said,I,DYNAMIC
stepping into the hallway.,stepping,,DYNAMIC
There was enough gravity,was,gravity,STATIVE
"so that now, I could walk without floating up into the air.",walk,I,DYNAMIC
I didnt even know,know,I,STATIVE
how they could create gravity in a spaceship.,create,they,DYNAMIC
The Friend,,,CANNOT_DECIDE
Music-Hearted,,,CANNOT_DECIDE
2008-11-09T19:40:33Z,,,CANNOT_DECIDE
ID: 45742,,,CANNOT_DECIDE
Prequels: 45739,,,CANNOT_DECIDE
Sequels: 45795,,,CANNOT_DECIDE
Me?,,,CANNOT_DECIDE
Im Bobby.,’m,I,STATIVE
Huh?,,,CANNOT_DECIDE
Oh.,,,CANNOT_DECIDE
Bobby Erickson.,,,CANNOT_DECIDE
"Yeah, I knew him.",knew,I,STATIVE
Didnt everyone?,Did,everyone,CANNOT_DECIDE
He was a good guy.,was,He,STATIVE
"Sophomore year, we were the only ones",were,we,STATIVE
who made Varsity.,made,ones,DYNAMIC
He helped me out with Spanish and stuff.,helped,He,DYNAMIC
"I dunno,",dunno,I,STATIVE
its kind of weird to talk about him.,’s,it,STATIVE
None of the guys thought anything was wrong.,thought,None,STATIVE
"I mean, yeah,",mean,I,STATIVE
"sometimes he would get all deep and stuff,",get,mean,DYNAMIC
you know?,know,you,CANNOT_DECIDE
"But, you know, wed get a can of beer in him",get,we,DYNAMIC
and go hang out with everyone else and then,go,we,DYNAMIC
he seemed okay.,seemed,we,STATIVE
Its weird now.,’s,It,STATIVE
Everyones trying to figure out,trying,’s,DYNAMIC
what went wrong and crap.,went,what,DYNAMIC
I dunno,dunno,I,STATIVE
what to say.,say,what,CANNOT_DECIDE
"Yeah, if I knew",knew,I,STATIVE
"he was messed up,",messed,he,STATIVE
I woulda said something.,woulda,I,DYNAMIC
"But Andys gone,",gone,’s,STATIVE
and now we cant do anything about it.,do,’s,DYNAMIC
Subject IL45094: Status: Analyzed,,,CANNOT_DECIDE
Stovohobo,,,CANNOT_DECIDE
2008-11-09T19:54:59Z,,,CANNOT_DECIDE
ID: 45743,,,CANNOT_DECIDE
Prequels: 45737,,,CANNOT_DECIDE
Sequels: 45745,,,CANNOT_DECIDE
A vast domed room slid into view,slid,room,DYNAMIC
as the doors of my pod retracted.,retracted,doors,DYNAMIC
"My restraints unlatched and popped me out,",unlatched,restraints,DYNAMIC
sending me sprawling on the marble floor.,sending,restraints,DYNAMIC
"I was in the very top room of the tower, almost one hundred-fifty floors from the ground.",was,I,STATIVE
"Arched windows surrounded me,",surrounded,windows,STATIVE
showing me absolutely terrifying views of the rest of the city.,showing,windows,DYNAMIC
"To the left was the Sears Tower,",was,Tower,STATIVE
that looked more like the size of my arm from this height.,looked,Tower,STATIVE
"To the right was the Main Control building,",was,building,STATIVE
where the computers where maintained and supervised.,maintained,,STATIVE
And I was in the Chicago Office Tower No.,was,I,STATIVE
"US14 , the main hub for every Chicago-based company, where business workers would plug in every day (for the sake of the economy, some menial jobs were left to humans, but only about two percent).",plug,workers,DYNAMIC
I was pulled out of my daydreaming by another emotionless voice.,pulled,I,DYNAMIC
Subject IL45094 : David Carter.,,,CANNOT_DECIDE
Height: 62.,,,CANNOT_DECIDE
Age: 24.,,,CANNOT_DECIDE
Pulse: elevated; normal.,,,STATIVE
RBMI : 22.,,,CANNOT_DECIDE
Mentally and physically healthy.,,,CANNOT_DECIDE
"There was a whirring, then silence,",was,silence,STATIVE
and I was alone.,was,I,STATIVE
Remembering a Thank You,Remembering,ran,CANNOT_DECIDE
Dreamer,,,CANNOT_DECIDE
2008-11-09T20:17:03Z,,,CANNOT_DECIDE
ID: 45744,,,CANNOT_DECIDE
Prequels: 45445,,,CANNOT_DECIDE
Sequels: 45747,,,CANNOT_DECIDE
His fingers ran across the keyboard for a moment.,ran,fingers,DYNAMIC
"He stared quietly at the screen for a moment,",stared,He,STATIVE
"and then smiled, nodding to himself.",smiled,He,DYNAMIC
"I watched him move the mouse,",watched,I,DYNAMIC
saving the document,saving,move,DYNAMIC
and then clicking on internet explorer.,clicking,move,DYNAMIC
"I watched the screen switch to yahoo,",watched,I,DYNAMIC
and was silent,was,I,STATIVE
as he sent whatever-it-was to himself.,sent,he,DYNAMIC
I examined his face in silence.,examined,I,DYNAMIC
"There were deep bags beneath his eyes,",were,bags,STATIVE
"and, as he turned to me,",turned,he,DYNAMIC
I could see,see,bags,DYNAMIC
how deeply worn he was from the lines on his face.,was,he,STATIVE
"With a jolt of shock, I realized",realized,I,DYNAMIC
he looked old.,looked,he,STATIVE
Drew?,,,CANNOT_DECIDE
I whispered carefully.,whispered,I,DYNAMIC
He stood up,stood,He,DYNAMIC
and walked toward me.,walked,He,DYNAMIC
"Thank you, he croaked, his throat thick with exhaustion.",Thank,“,DYNAMIC
"Sure thing, I said,",”,thing,DYNAMIC
still whispering.,whispering,thing,DYNAMIC
"Suddenly, in an unexpected movement, he hugged me.",hugged,he,DYNAMIC
"Shocked, I stood still for a moment",stood,I,STATIVE
and then hugged him back.,hugged,I,DYNAMIC
What had happened last night?,happened,What,CANNOT_DECIDE
"Thank you, he whispered again",Thank,“,DYNAMIC
and I felt wetness,felt,“,DYNAMIC
as his eyes overflowed with tears.,overflowed,eyes,DYNAMIC
I realized,realized,I,DYNAMIC
that I was crying too.,crying,I,DYNAMIC
Cynthia had died at exactly seven this morning.,died,Cynthia,DYNAMIC
Mind Twistings,,,CANNOT_DECIDE
g2 (la pianista irlandesa),g2,Twistings,CANNOT_DECIDE
2008-11-09T20:20:48Z,,,CANNOT_DECIDE
ID: 45745,,,CANNOT_DECIDE
Prequels: 45743,,,CANNOT_DECIDE
Sequels: 45750,,,CANNOT_DECIDE
"It felt weird,",felt,It,STATIVE
being numbered like that.,numbered,,STATIVE
Like I was just another thing.,was,I,STATIVE
Maybe I was just another unimportant thing.,was,I,STATIVE
The world would go on spinning,go,world,DYNAMIC
if I was gone.,gone,I,STATIVE
I thought about the number,thought,I,DYNAMIC
the metallic voice gave me: IL45094 .,gave,voice,DYNAMIC
"I began twisting it in my mind, to occupy myself: Ill for five o",began,I,DYNAMIC
"nine fours... For nine or five, four lies... ill too, to for-ti-five forty nine isles...",lies,four,CANNOT_DECIDE
"When others were around,",were,others,STATIVE
"& I began spouting weird combinations of things like that, Id get sidelong glances, raised eyebrows, contorted expressions.",raised,eyebrows,DYNAMIC
"But now, it didnt matter.",did,it,STATIVE
"My mind-twistings became verbal, ringing coldly off the windows.",became,mind-twistings,DYNAMIC
"I spun in a giddy circle, for a moment completely oblivious to my situation.",spun,I,DYNAMIC
Until I heard sliding metal again.,heard,I,DYNAMIC
"I dropped to the floor, dizzy.",dropped,I,DYNAMIC
The man whod apprehended,apprehended,man,DYNAMIC
"me scurried in, a long tape of figures in his hand.",scurried,me,DYNAMIC
Do that again.,”,“,CANNOT_DECIDE
My brow furrowed in confusion.,furrowed,brow,DYNAMIC
"What, spin in a circle?",,,CANNOT_DECIDE
He shook his head.,shook,He,DYNAMIC
"No no, before that.",“,,CANNOT_DECIDE
With the numbers.,,,CANNOT_DECIDE
Weve never seen anything like it.,’ve,We,DYNAMIC
"Stovohobo's Ficlet Challenge the Fifth...No, Sixth?",,,CANNOT_DECIDE
Something.,,,CANNOT_DECIDE
"Anyway, It's About Your Tag Cloud.",'s,It,STATIVE
Stovohobo,,,CANNOT_DECIDE
2008-11-09T20:27:03Z,,,CANNOT_DECIDE
ID: 45746,,,CANNOT_DECIDE
Prequels: none,,,CANNOT_DECIDE
Sequels: 45772,,,CANNOT_DECIDE
45939,,,CANNOT_DECIDE
46160,,,CANNOT_DECIDE
46354,,,CANNOT_DECIDE
46854,,,CANNOT_DECIDE
"Its been forever since Ive done a challenge,",done,ID,STATIVE
and I think its about time,think,ID,STATIVE
that I started one up again.,started,I,DYNAMIC
"Okay, so: click",click,so,CANNOT_DECIDE
"on the home button, then look at Your Library.",look,,CANNOT_DECIDE
Youll see a spot labeled tags.,see,You,DYNAMIC
"If youre like me, and you use a",’re,you,STATIVE
"fair amount of tags (or a fair amount of ficlets), you might have somewhere in the neighborhood of 2,500.",have,you,STATIVE
"Problem is,",is,Problem,STATIVE
the tag page only shows as many tags,shows,page,STATIVE
"as it can hold (meaning, for me, just numbers and as).",hold,it,STATIVE
And for the sake of,,,CANNOT_DECIDE
"characters, my list here cant even go into the as:",go,list,DYNAMIC
1212 stories tagged with 131 story,tagged,stories,STATIVE
tagged with 19451 story,tagged,story,STATIVE
tagged,tagged,story,STATIVE
with 2001 story tagged with 20011 story,tagged,story,STATIVE
tagged with 31 story,tagged,story,STATIVE
tagged with 3001 story,tagged,story,STATIVE
tagged with 330891 story,tagged,story,STATIVE
tagged with,tagged,story,STATIVE
3333 stories tagged with 4351 story,tagged,stories,STATIVE
tagged with 51 story,tagged,story,STATIVE
tagged with 5-6 things1 story,tagged,story,STATIVE
tagged with 6161 story,tagged,story,STATIVE
tagged,tagged,story,STATIVE
"with 666 Anyway, go onto that page",go,list,CANNOT_DECIDE
and pick 7 tags.,pick,list,CANNOT_DECIDE
Then write your entry,write,,CANNOT_DECIDE
using those tags somewhere in the story.,using,entry,DYNAMIC
Challenge ends on 12/1/08.,ends,Challenge,DYNAMIC
This should be interesting...,be,This,STATIVE
Remembering Drew's Ending (Part 1),,,CANNOT_DECIDE
Dreamer,,,CANNOT_DECIDE
2008-11-09T20:32:04Z,,,CANNOT_DECIDE
ID: 45747,,,CANNOT_DECIDE
Prequels: 45744,,,CANNOT_DECIDE
Sequels: 45748,,,CANNOT_DECIDE
"My mom, naturally, was pretty freaked by the time",freaked,Ending,STATIVE
we got back to Nebraska.,got,we,DYNAMIC
"But Paige was by my side the whole time,",was,Paige,STATIVE
helping me explain everything.,helping,time,DYNAMIC
And she stayed there for the rest of the year.,stayed,she,STATIVE
Litterally.,,,CANNOT_DECIDE
She was out of money because,was,She,STATIVE
of the two plane tickets (she insisted on paying Angela back),insisted,was,DYNAMIC
and she just couldnt pay her morgage anymore.,pay,She,DYNAMIC
My mother,,,CANNOT_DECIDE
welcomed her into our household with open arms.,welcomed,mother,DYNAMIC
"Eventually, when I got up the nerve,",got,I,DYNAMIC
I showed Paige my memories.,showed,I,DYNAMIC
She,,,CANNOT_DECIDE
"cried alot, and held onto me",cried,She,DYNAMIC
"as we sorted through them,",sorted,we,DYNAMIC
putting them all in order.,putting,,DYNAMIC
I began writing about when Paige came,began,I,DYNAMIC
"into my life, and she helped, writing down her own memories.",helped,I,DYNAMIC
Paige never ceased to amaze me with her dogged,ceased,Paige,DYNAMIC
determination to get things done.,get,determination,CANNOT_DECIDE
"Before I knew it,",knew,I,STATIVE
we had written a book.,written,we,DYNAMIC
She still insists,insists,She,STATIVE
"that it was all my doing,",was,,STATIVE
but I know better.,know,She,STATIVE
"Sure, I may have written most of it,",written,I,DYNAMIC
but Paige was the reason,was,Paige,STATIVE
"why it was fully completed, and why",completed,reason,DYNAMIC
its sitting in store windows.,’s,it,STATIVE
Remembering Drew's Ending (Part 2),Remembering,strange,CANNOT_DECIDE
Dreamer,,,CANNOT_DECIDE
2008-11-09T20:36:44Z,,,CANNOT_DECIDE
ID: 45748,,,CANNOT_DECIDE
Prequels: 45747,,,CANNOT_DECIDE
Sequels: 45749,,,CANNOT_DECIDE
"It was strange,",was,Remembering,STATIVE
having people read something,having,,CANNOT_DECIDE
that was so personal.,was,something,STATIVE
"But soon, we began recieving the letters.",began,we,DYNAMIC
Letters,Letters,,CANNOT_DECIDE
from people all over the United States.,,,CANNOT_DECIDE
"Teenagers, largely, but also adults.",,,CANNOT_DECIDE
They were people,were,They,STATIVE
who had gone through,gone,people,DYNAMIC
similar trials we had.,had,we,DYNAMIC
"Paige,",,,CANNOT_DECIDE
"being who she was,",being,Paige,STATIVE
set up a website,set,Paige,DYNAMIC
"where you could send us personal stories, bios, etc,",send,you,DYNAMIC
or just talk to us and the other people about everything.,talk,website,CANNOT_DECIDE
She named the website after our book:,named,She,DYNAMIC
Remembering.,,,CANNOT_DECIDE
It seemed,seemed,It,STATIVE
appropriate.,,,CANNOT_DECIDE
We are both attending Nebraska State,attending,We,STATIVE
"(by some miracle I was accepted),",accepted,I,DYNAMIC
and working on year three.,working,We,STATIVE
As for,,,CANNOT_DECIDE
"Paige, Ive never had a closer friend.",had,I,STATIVE
We connect on a level,connect,We,STATIVE
"no one, I think,",think,one,STATIVE
"including me,",including,,STATIVE
will ever understand.,understand,one,DYNAMIC
"Through the years, Ive managed to learn more about her past,",managed,I,DYNAMIC
and help her,help,I,CANNOT_DECIDE
as she helped me.,helped,she,DYNAMIC
But thats another story.,’s,that,STATIVE
I,,,CANNOT_DECIDE
dont know,know,I,STATIVE
"what the future will bring,",bring,future,DYNAMIC
but I know,know,I,STATIVE
now that I have the strength to face it.,have,I,STATIVE
And I wont be alone.,be,I,STATIVE
Remembering Paige's Ending (part 1),Remembering,are,CANNOT_DECIDE
Dreamer,,,CANNOT_DECIDE
2008-11-09T20:48:06Z,,,CANNOT_DECIDE
ID: 45749,,,CANNOT_DECIDE
Prequels: 45748,,,CANNOT_DECIDE
Sequels: 45751,,,CANNOT_DECIDE
There are several memories,are,memories,STATIVE
I wish,wish,I,STATIVE
I could share.,share,I,DYNAMIC
So many happy times I spent with Drew,spent,I,DYNAMIC
as the years progressed from that,progressed,times,DYNAMIC
turbulent time in our Senior year.,,,CANNOT_DECIDE
"Sometimes its difficult to believe,",’s,it,STATIVE
"as I look into Drews light face,",look,I,DYNAMIC
that he was,was,he,STATIVE
"ever that dark, depressed boy who wore nothing but black",wore,boy,STATIVE
and listened to the same song over and over again.,listened,boy,DYNAMIC
His,,,CANNOT_DECIDE
happiness continues to feed mine,continues,happiness,STATIVE
as we rebuild our lives.,rebuild,we,DYNAMIC
I dont think,think,I,STATIVE
he knows,knows,he,STATIVE
just how much hes changed me.,’s,he,DYNAMIC
All he,,,CANNOT_DECIDE
ever talks about is how Ive changed him.,is,All,DYNAMIC
"Sometimes, I admit,",admit,I,STATIVE
I wish,wish,I,STATIVE
we had that vibrant sort of romance my new college,had,we,STATIVE
friends rave about having.,rave,friends,DYNAMIC
But then I dont.,n’t,I,STATIVE
I love Drew.,love,I,STATIVE
"I know that,",know,I,STATIVE
and Ive always known,’ve,I,STATIVE
that ever since I found him,found,I,DYNAMIC
waiting for me Christmas Eve night.,waiting,found,STATIVE
And I know,know,I,STATIVE
"Drew loves me,",loves,Drew,STATIVE
"even if he doesnt declare it constantly,",declare,he,DYNAMIC
or go out of his,go,he,DYNAMIC
"way to make huge, public displays of it.",make,he,CANNOT_DECIDE
"Actually, a few of our friends dont even know were dating.",know,few,STATIVE
But none of this,,,CANNOT_DECIDE
"matters, because all that does matter",matters,none,STATIVE
is that we are together.,is,all,STATIVE
