Clause,mainVerb,mainReferent,Gold
that does not enhance the cleanliness of coal-fired electricity generation,enhance,legislation,DYNAMIC
and promote a future for clean coal technologies.,promote,legislation,STATIVE
"In short, the Administration supports a clean coal policy as a critical component of our nation's energy and environmental policies,",supports,Administration,STATIVE
recognizing,recognizing,Administration,STATIVE
that other sources of energy also have a critical role to play.,have,sources,STATIVE
"Additionally, as Governor Whitman said",said,slow,DYNAMIC
"when she testified before you in July,",testified,she,DYNAMIC
including CO2,including,,CANNOT_DECIDE
"in this bill will slow down,",slow,,DYNAMIC
"if not prevent, the consensus necessary for passage of legislation to control multiple emissions from power plants.",prevent,,DYNAMIC
Governor Whitman and I both believe,believe,I,STATIVE
"consensus on the appropriate levels and timing for reductions of NOx, SO2 and mercury is achievable relatively soon.",is,timing,STATIVE
We should not delay the public health and environmental benefits from reduction of these emissions,delay,We,DYNAMIC
while we wait for consensus to develop on CO2.,wait,we,STATIVE
We agree,agree,We,STATIVE
that climate change is a serious issue,is,change,STATIVE
we need to address.,need,we,STATIVE
"However, CO2 has never been regulated as a pollutant under the Clean Air Act",regulated,CO2,DYNAMIC
"and does not pose any direct threat to human health unlike NOx, SO2 and mercury.",pose,CO2,STATIVE
The current body of scientific knowledge does not provide information regarding atmospheric concentrations of CO2 or reduction levels necessary to prevent dangerous interference with the climate system.,provide,body,STATIVE
"In April, the President convened a Cabinet-level policy review of this issue",convened,President,DYNAMIC
and was provided with initial recommendations,provided,President,DYNAMIC
that he accepted and announced on June 11.,accepted,he,DYNAMIC
"In that regard, the Administration is implementing two major initiatives on climate science and advanced energy and sequestration technologies.",implementing,Administration,DYNAMIC
The United States now spends $1.6 billion annually on climate science to reduce uncertainties - a commitment unmatched by any other nation.,spends,States,DYNAMIC
"The ""National Climate Change Technology Initiative"" will accelerate priority research and the application of advanced energy and sequestration technologies,",accelerate,Climate,DYNAMIC
recognizing,recognizing,Climate,DYNAMIC
that the real answer to addressing climate change in the long term lies in the development and global introduction of such technologies in this century.,lies,answer,STATIVE
And the cabinet-level policy review is ongoing.,is,review,STATIVE
"Finally, as greenhouse gas emissions are projected to grow exponentially in the developing world in the next two decades,",projected,emissions,STATIVE
we must evaluate the costs of imposing domestic reductions as a very high cost against potentially low-cost opportunities for mitigating and sequestering carbon emissions in the developing world.,evaluate,we,DYNAMIC
We appreciate the role of S. 556 in generating important discussions,appreciate,We,STATIVE
and emphasizing the importance of a new approach to controlling emissions in the power sector.,emphasizing,We,CANNOT_DECIDE
I look forward to the additional hearings,look,I,STATIVE
you will need to address these important issues,need,you,STATIVE
and to working with the Committee to develop an approach,working,hearings,CANNOT_DECIDE
that the President can support.,support,President,STATIVE
The history of Clean Air Act legislation is one of great accomplishments,is,history,STATIVE
made possible by bipartisan efforts.,made,accomplishments,STATIVE
I thank you for the opportunity to work with you to continue that great tradition.,thank,I,DYNAMIC
