Clause,mainVerb,mainReferent,Gold
His muttered answers were in turn repeated to the judge.,repeated,answers,DYNAMIC
"Says hes married, naturalized citizen, Lutheran Church, die- cutter byprofession.",Says,“,DYNAMIC
"The probation officer, her hands filled with papers,",filled,hands,STATIVE
bustled forward andwhispered.,bustled,officer,DYNAMIC
"Mrs. Austin says,",says,Austin,DYNAMIC
" continued the district attorney,",continued,Austin,DYNAMIC
"shes looked into this case,",“,Austin,DYNAMIC
and asks to have the man turned over to her.,asks,Austin,DYNAMIC
He has a wife,has,He,STATIVE
and three children; has supported them for five years.,supported,children,DYNAMIC
Is the wife in court?,,,CANNOT_DECIDE
the judge said.,said,judge,DYNAMIC
"A thin, washed-out, pretty woman stood up,",stood,woman,DYNAMIC
and clasped her hands in front ofher.,clasped,woman,DYNAMIC
"Has this man been a good husband to you, madam?",been,“,CANNOT_DECIDE
asked the young judge.,asked,,DYNAMIC
The woman broke into vehement assurances.,broke,woman,DYNAMIC
No man could have been a better husband.,been,man,STATIVE
Would she take him back?,take,she,CANNOT_DECIDE
Indeed she would take him back.,take,she,DYNAMIC
She held out her hands,held,She,DYNAMIC
as though she would physically drag her husband from the pillory.,drag,she,DYNAMIC
"The judge bowed toward the probation officer,",bowed,judge,DYNAMIC
and she beckoned the prisoner toher.,beckoned,judge,DYNAMIC
Part Two,,,CANNOT_DECIDE
"Other men followed,",followed,Part,DYNAMIC
"and in the fortune of each Mr. Thorndike found himself, to hissurprise,",found,Part,DYNAMIC
taking a personal interest.,taking,,DYNAMIC
It was as good as a play.,was,It,STATIVE
It reminded him,reminded,It,DYNAMIC
of the Sicilians he had seen in London in their little sordid tragedies.,seen,he,DYNAMIC
Only these actors were appearing in their proper persons in real dramas of a life,appearing,actors,DYNAMIC
"he did not know,",know,he,STATIVE
but which appealed to something,appealed,he,STATIVE
"that had been long untouched, long in disuse.",untouched,something,STATIVE
It was an uncomfortable sensation,was,It,STATIVE
that left him restless,left,sensation,DYNAMIC
"because, as he appreciated,",appreciated,he,STATIVE
"it needed expression, an outlet.",needed,it,STATIVE
"He found this, partially, in praising, through Andrews, the young judge",found,He,DYNAMIC
who had publicly rebuked him.,rebuked,judge,DYNAMIC
"Mr. Thorndike found him astute, sane; his queries intelligent, his comments just.",found,Thorndike,DYNAMIC
"And this probation officer, she, too, was capable,",was,she,STATIVE
was she not?,was,officer,CANNOT_DECIDE
"Smiling at his interest in what to him was an old story, the younger man nodded.",nodded,man,DYNAMIC
"I like her looks, whispered the great man.",whispered,”,STATIVE
Like her clear eyes and clean skin.,,,STATIVE
"She strikes me as able, full of energy, and yet womanly.",strikes,“,STATIVE
"These men when they come under her charge,",come,they,DYNAMIC
"he insisted, eagerly, need money to start again,",insisted,he,DYNAMIC
dont they?,do,come,CANNOT_DECIDE
He spoke anxiously.,spoke,He,DYNAMIC
He believed,believed,He,STATIVE
he had found the clew to his restlessness.,found,he,DYNAMIC
It was a desire to help; to be of use to these failures,was,It,STATIVE
who had fallen,fallen,failures,DYNAMIC
and who were being lifted to their feet.,lifted,failures,DYNAMIC
Andrews looked at him curiously.,looked,Andrews,DYNAMIC
"Anything you give her,",give,you,DYNAMIC
" he answered, would be well invested.",”,give,DYNAMIC
If you will tell me her name and address?,tell,“,CANNOT_DECIDE
whispered the banker.,whispered,,DYNAMIC
"He was muchgiven to charity,",was,He,STATIVE
"but it had been perfunctory,",been,it,STATIVE
it was extended on the advice of his secretary.,extended,He,DYNAMIC
"In helping here,",helping,he,CANNOT_DECIDE
he felt a genial glow of personal pleasure.,felt,he,DYNAMIC
It was much more satisfactory than giving an Old Master to his private chapel.,was,It,STATIVE
In the rear of the court-room there was a scuffle,was,scuffle,STATIVE
that caused every one to turnand look.,caused,scuffle,DYNAMIC
"A man, who had tried to force his way past the tipstaffs,",,,DYNAMIC
"was being violently ejected,",ejected,man,DYNAMIC
"and, as he disappeared,",disappeared,he,DYNAMIC
he waved a paper toward Mr. Thorndike.,waved,man,DYNAMIC
The banker recognized him as his chief clerk.,recognized,banker,DYNAMIC
Andrews rose anxiously.,rose,Andrews,DYNAMIC
That man wanted to get to you.,wanted,man,STATIVE
Ill see,’ll,I,DYNAMIC
what it is.,is,it,STATIVE
Maybe its important.,,,STATIVE
Mr. Thorndike pulled him back.,pulled,Thorndike,DYNAMIC
"Maybe it is,",is,it,STATIVE
 he said dryly.,said,”,DYNAMIC
"But I cant see him now, Im busy.",see,I,DYNAMIC
"Slowly the long line of derelicts, of birds of prey, of sorry, weak failures,passed before the seat of judgment.",passed,line,DYNAMIC
"Mr. Thorndike had moved into a chair nearer to the rail,",moved,Thorndike,DYNAMIC
and from time to time made a note upon the back of an envelope.,made,time,DYNAMIC
He had forgotten the time,forgotten,He,DYNAMIC
or had chosen to disregard it.,chosen,He,DYNAMIC
So great was his interest,was,interest,STATIVE
that he had forgotten the particular derelict,forgotten,was,DYNAMIC
"he had come to serve,",come,he,DYNAMIC
until Spear stood almost at his elbow.,stood,Spear,STATIVE
"Thorndike turned eagerly to the judge,",turned,Thorndike,DYNAMIC
and saw,saw,Thorndike,DYNAMIC
"that he was listening to a rotund,gray little man with beady, bird-like eyes who,",listening,he,DYNAMIC
"as he talked, bowed and gesticulated.",bowed,man,DYNAMIC
"Behind him stood a younger man, a more modern edition of the other.",stood,him,STATIVE
He also bowed,bowed,He,DYNAMIC
"and, behind gold eye-glasses, smiled ingratiatingly.",smiled,He,DYNAMIC
"The judge nodded,",nodded,judge,DYNAMIC
"and leaning forward,",leaning,,DYNAMIC
for a few moments fixed his eyes upon theprisoner.,fixed,judge,DYNAMIC
"You are a very fortunate young man,",are,You,STATIVE
 he said.,said,”,DYNAMIC
He laid his hand upon a pile ofletters.,laid,He,DYNAMIC
"When you were your own worst enemy, your friends came to help you.",came,friends,STATIVE
These letters speak for you;,speak,letters,DYNAMIC
"your employers, whom you robbed,",robbed,you,DYNAMIC
have pleaded with me in your favor.,pleaded,employers,DYNAMIC
"It is urged, in your behalf,",urged,It,STATIVE
that at the time you committed the crime,committed,you,DYNAMIC
"of which you are found guilty,",found,you,STATIVE
you were intoxicated.,were,you,STATIVE
"In the eyes of the law, that is no excuse.",is,that,STATIVE
Some men can drink and keep their senses.,drink,men,DYNAMIC
It appears you can not.,appears,It,STATIVE
When you drink,drink,you,DYNAMIC
"you are a menace to yourselfand, as is shown by this crime, to the community.",are,drink,STATIVE
"Therefore, you must not drink.",drink,you,DYNAMIC
"In view of the good character to which your friends have testified,",testified,character,DYNAMIC
"and on the condition that you do not touch liquor, I will not sentence you to jail,",sentence,I,DYNAMIC
but will place you in charge of the probation officer.,place,I,DYNAMIC
The judge leaned back in his chair,leaned,judge,DYNAMIC
and beckoned to Mr. Andrews.,beckoned,judge,DYNAMIC
It was finished.,was,It,DYNAMIC
"Spear was free,",was,finished.Spear,STATIVE
and from different parts of the courtroom people were moving toward the door.,moving,It,DYNAMIC
Their numbers showed,showed,numbers,DYNAMIC
that the friends of the young man had been many.,been,friends,STATIVE
Mr. Thorndike felt a certain twinge of disappointment.,felt,Thorndike,DYNAMIC
"Even though the result relieved and pleased him,",relieved,result,DYNAMIC
"he wished,",wished,relieved,DYNAMIC
"in bringing it about,",bringing,he,DYNAMIC
he had had some part.,had,he,STATIVE
He begrudged to Isaacs & Sons the credit of having given Spear his liberty.,begrudged,He,DYNAMIC
His morning had been wasted.,wasted,credit,DYNAMIC
"He had neglected his own interests,",neglected,He,DYNAMIC
and in no way assisted those of Spear.,assisted,way,DYNAMIC
He was moving out of the railed enclosure,moving,He,DYNAMIC
when Andrews called him by name.,called,Andrews,DYNAMIC
"His honor, he said impressively,",”,”,DYNAMIC
wishes to speak to you.,wishes,“,STATIVE
The judge leaned over his desk,leaned,judge,DYNAMIC
and shook Mr. Thorndike by the hand.,shook,judge,DYNAMIC
Then he made aspeech.,made,he,DYNAMIC
The speech was about public-spirited citizens,was,speech,STATIVE
"who, to the neglect of their own interests, came to assist the ends of justice, and fellow-creatures in misfortune.",came,fellow-creatures,DYNAMIC
"He purposely spoke in a loud voice,",spoke,He,DYNAMIC
and every one stopped to listen.,stopped,He,DYNAMIC
"The law, Mr. Thorndike, is not vindictive,",is,law,STATIVE
 he said.,said,”,DYNAMIC
It wishes only to be just.,wishes,It,STATIVE
Nor can it be swayed by wealth or political or social influences.,swayed,it,DYNAMIC
"But when there is good in a man,",is,,STATIVE
"I, personally, want to know it,",want,I,STATIVE
"and when gentlemen like yourself, of your standing in this city, come here to speak a good word for a man,",come,gentlemen,DYNAMIC
we would stultify the purpose of justice,stultify,I,DYNAMIC
if we did not listen.,listen,we,DYNAMIC
"I thank you for coming,",thank,I,CANNOT_DECIDE
and I wish,wish,I,STATIVE
more of our citizens were as unselfish and public-spirited.,were,more,STATIVE
"It was all quite absurd and most embarrassing, but inwardly Mr. Thorndike glowedwith pleasure.",was,It,STATIVE
It was a long time,was,It,STATIVE
since any one had had the audacity to tell him,had,time,STATIVE
he had done well.,done,tell,DYNAMIC
"From the friends of Spear there was a ripple of applause,",was,ripple,STATIVE
"which no tipstaff took it upon himself to suppress, and to the accompaniment of this, Mr. Thorndike walked to the corridor.",took,tipstaff,DYNAMIC
He was pleased with himself and with his fellow-men.,pleased,He,STATIVE
"He shook hands with Isaacs & Sons,",shook,He,DYNAMIC
"and congratulated them upon their public spirit, and the type-writer firm upon their public spirit.",congratulated,He,DYNAMIC
And then he saw Spear standing apart regarding him doubtfully.,saw,he,DYNAMIC
"Spear did not offer his hand,",offer,”,DYNAMIC
"but Mr. Thorndike took it,",took,Spear,DYNAMIC
"and shook it,",shook,Thorndike,DYNAMIC
and said:I want to meet your mother.,said,Thorndike,DYNAMIC
And when Mrs. Spear tried to stop sobbing long enough to tell him,tried,Spear,DYNAMIC
"how happy shewas, and how grateful, he instead told her",told,he,DYNAMIC
"what a fine son she had,",had,she,STATIVE
and that he remembered,remembered,son,STATIVE
when Spear used to carry flowers to town for her.,used,Spear,DYNAMIC
"And she remembered it, too,",remembered,she,STATIVE
and thanked him for the flowers.,thanked,she,DYNAMIC
"And he told Spear,",told,he,DYNAMIC
"when Isaacs & Sons went bankrupt,",went,Sons,DYNAMIC
"which at the rate they were giving away their money to the Hebrew Hospital would be very soon,",be,Spear,STATIVE
Spear must come back to him.,come,Spear,DYNAMIC
"And Isaacs & Sons were delighted at the great mans pleasantry,",were,Sons,STATIVE
"and afterward repeated it many times,",repeated,Isaacs,DYNAMIC
"calling upon each other to bear witness, and Spear felt",calling,Isaacs,DYNAMIC
"as though some one had given him a new backbone,",given,one,DYNAMIC
"and Andrews, who was guiding Thorndike out of the building,",was,Andrews,DYNAMIC
was thinking to himself,thinking,Isaacs,DYNAMIC
what a great confidence man had been lost,lost,man,DYNAMIC
when Thorndike became a banker.,became,Thorndike,DYNAMIC
The chief clerk and two bank messengers were waiting by the automobile withwritten calls for help from the office.,waiting,messengers,STATIVE
They pounced upon the banker,pounced,They,DYNAMIC
and almost lifted him into the car.,lifted,They,DYNAMIC
Theres still time!,’s,time,STATIVE
panted the chief clerk.,panted,,DYNAMIC
There is not!,“,,STATIVE
answered Mr. Thorndike.,answered,,DYNAMIC
"His tone was rebellious, defiant.",was,tone,STATIVE
Itcarried all the authority of a spoiled child of fortune.,Itcarried,,STATIVE
"Ive wasted most of this day,",wasted,I,DYNAMIC
" he declared,",”,wasted,DYNAMIC
and I intend to waste the rest of it.,“,wasted,STATIVE
"Andrews, he called,",”,Andrews,DYNAMIC
"jump in, and Ill give you a lunch at Sherrys.",jump,Andrews,CANNOT_DECIDE
The vigilant protector of the public dashed back into the building.,dashed,protector,DYNAMIC
Wait till I get my hat!,get,I,CANNOT_DECIDE
he called.,called,he,DYNAMIC
As the two truants rolled up the avenue,rolled,truants,DYNAMIC
"the spring sunshine warmed them,",warmed,sunshine,DYNAMIC
"the senseof duties neglected added zest to their holiday,",neglected,duties,DYNAMIC
and young Mr. Andrews laughed aloud.,laughed,duties,DYNAMIC
Mr. Thorndike raised his eyebrows inquiringly.,raised,Thorndike,DYNAMIC
"I was wondering,""",“,”,STATIVE
"said Andrews,how much it cost you to keep Spear out of jail?",said,wondering,DYNAMIC
"I dont care, said the great man guiltily",said,“,DYNAMIC
; it was worth it.,“,guiltily,STATIVE
