Clause,mainVerb,mainReferent,Gold
"When it had all burnt, a thin outline of a doorframe appeared on the wall across from our corner.",appeared,outline,DYNAMIC
"Nepthys walked towards it and pressed his bloody palm against it,",walked,Nepthys,DYNAMIC
opening the door.,opening,Nepthys,DYNAMIC
Are you coming?,“,,CANNOT_DECIDE
We slipped through the door,slipped,We,DYNAMIC
"and came out, not inside the building, but on a busy street in a completely different part of town.",came,We,DYNAMIC
"The sky, cupping over squat buildings,",cupping,sky,STATIVE
"was less yellow here,",was,sky,STATIVE
and stands were set up everywhere the way,set,sky,DYNAMIC
Id picture a market in the Middle East.,picture,I,DYNAMIC
"Nepthys took us immediately to the right,",took,Nepthys,DYNAMIC
where he led us to a cart,led,he,DYNAMIC
filled with herbs.,filled,cart,STATIVE
"Spiced air hanging around the cart carried tarragon, rosemary, and scents",carried,air,DYNAMIC
I couldnt place.,place,I,DYNAMIC
The thing tending the cart reminded me of the caterpillar from Alice in Wonderland:,reminded,thing,DYNAMIC
it had the same opium-dream wise man quality Id always given the caterpillar.,had,it,STATIVE
"Its arms were thin and long enough to reach any herbs from its cushion in the center of the cart, and with its long, many-shouldered pole of a torso,",were,arms,STATIVE
it rose over our heads,rose,arms,DYNAMIC
even while seated.,seated,,STATIVE
"Its face was small and wrinkled, with penny-sized smoked glasses",was,face,STATIVE
balanced on its thin nose.,balanced,glasses,STATIVE
Would the gentlemen care to purchase some fine herbs?,care,gentlemen,CANNOT_DECIDE
it asked.,asked,it,DYNAMIC
"There are no finer to spice a meal, nor purer to mix a potion.",are,finer,STATIVE
"Please, let yourselves breathe the fine scent of these herbs.",Please,,CANNOT_DECIDE
"Were not here to browse, Nepthys told him.",told,Nepthys,STATIVE
Wed like to see a man about some garlic.,“,,STATIVE
The thing frowned.,frowned,thing,DYNAMIC
"We have many fine cloves of garlic here on the cart, gentle sir.",have,“,STATIVE
If  ,,,CANNOT_DECIDE
You know,know,“,STATIVE
what I mean.,mean,I,STATIVE
"Please, if we could see him,",see,we,DYNAMIC
we would be much obliged.,obliged,we,STATIVE
I imagine,imagine,I,STATIVE
that people do not come here for unimportant reasons.,come,people,DYNAMIC
It hissed thoughtfully.,,,DYNAMIC
"True, true.",“,,CANNOT_DECIDE
Step behind the cart,Step,,CANNOT_DECIDE
"and enter through the door there,",enter,,CANNOT_DECIDE
using your left hand to open the door and your right  ,using,,DYNAMIC
he looked at me   to close it.,looked,he,DYNAMIC
Thank you.,,,CANNOT_DECIDE
Nepthys bowed slightly,bowed,Nepthys,DYNAMIC
and we walked behind the cart.,walked,Nepthys,DYNAMIC
The latch opened under Nepthys left hand with a clack!,left,latch,DYNAMIC
The door took us to the bottom of a flight of wooden stairs.,took,door,DYNAMIC
At the top was one door.,was,door,STATIVE
We entered.,entered,We,DYNAMIC
"The room held a bed, a bookcase, and a desk with one chair.",held,room,STATIVE
Its only light came from a dying candle on the desk,came,light,DYNAMIC
whose spark etched shadows in the roughly planked walls.,etched,spark,DYNAMIC
"On the bed was a small, ratty man.",was,bed,STATIVE
I smelled matted hair and cedar chips.,smelled,I,DYNAMIC
He opened one eye,opened,He,DYNAMIC
when we came in,came,we,DYNAMIC
but did not move.,move,we,DYNAMIC
"Were here for information about a vampire, said Nepthys.",said,”,STATIVE
"Oh, shit!",“,,CANNOT_DECIDE
I said.,said,I,DYNAMIC
"Sorry, kid.",kid,,CANNOT_DECIDE
Would you do us the kindness of helping us to identify an individual?,–,”,CANNOT_DECIDE
"Wait, Nepthys  you said nothing about vampires.",–,Nepthys,DYNAMIC
"Frankly, I dont know",know,I,STATIVE
if we can even doing anything against a vampire.,doing,,DYNAMIC
Theres an entire industry in my world based around how unkillable they are.,’s,industry,STATIVE
"Are look, are they as bad",are,”,CANNOT_DECIDE
as people in my world think,think,bad,STATIVE
they are?,are,they,STATIVE
I dont know.,know,“,STATIVE
"Theyre almost as rare here,",’re,They,STATIVE
and Ive never heard a reliable story of someone successfully fighting a vampire.,’ve,They,DYNAMIC
"Only unsuccessfully, right?",“,,CANNOT_DECIDE
"No, those people dont usually leave stories.",leave,people,DYNAMIC
"Oh, thanks, Nepthys, for your confidence-inspiring tales of experience.",,,CANNOT_DECIDE
So theyre probably worse,’re,they,STATIVE
"than we think, okay, thats great.",’s,that,STATIVE
Now can you tell me,tell,you,DYNAMIC
what your master plan of attack will be before we go spinning counterclockwise into an Anne Rice novel?,be,tell,CANNOT_DECIDE
My plan is that you shut up,is,plan,STATIVE
while were trying to conduct business with someone,’re,we,DYNAMIC
who might be able to tell us,be,someone,STATIVE
what were actually going up against.,’re,tell,DYNAMIC
Okay?,,,CANNOT_DECIDE
"Dont forget, shes your girlfriend.",’s,she,CANNOT_DECIDE
Now calm down,calm,,CANNOT_DECIDE
while I talk to this gentleman.,talk,I,DYNAMIC
I can hear your heartbeat from over here.,hear,I,DYNAMIC
I shut up,shut,I,DYNAMIC
and tried to breathe.,tried,I,DYNAMIC
"Nepthys turned back to the little man on the bed,",turned,Nepthys,DYNAMIC
who had not moved.,moved,man,DYNAMIC
"Please, accept our apologies.",accept,Please,CANNOT_DECIDE
"As you can see, our situation is of personal importance to the young man.",is,situation,STATIVE
Now: may we ask you a few questions about an individual we believe to be a vampire?,ask,Now,CANNOT_DECIDE
It would be a great help to us.,be,It,STATIVE
The little man drew a few loud breaths,drew,man,DYNAMIC
that died in the wooden rooms tight air.,died,breaths,DYNAMIC
"Finally, in a pinched rasp, he said,",said,he,DYNAMIC
My information is purely for the purposes of a collector.,“,,STATIVE
I do not want to provide help to someone,want,I,STATIVE
who would do harm.,do,someone,DYNAMIC
"Sir, we simply want to discover",want,we,STATIVE
"whether this individual is, in fact, a vampire.",is,individual,STATIVE
If there is any boon,is,boon,STATIVE
"that you would have us do in return,",have,you,DYNAMIC
we would be glad to do it.,be,we,STATIVE
"He continued to lie in place,",continued,He,STATIVE
still breathing heavily.,breathing,still,DYNAMIC
I tried to keep myself calm.,tried,I,DYNAMIC
"Then, with a sigh, he said,",said,he,DYNAMIC
I have need of a certain stone,“,,STATIVE
that I once possessed.,possessed,“,STATIVE
"It would allow me to leave this bed, despite my current illness.",allow,It,DYNAMIC
"My problem is that it was not made in this realm,",is,problem,STATIVE
"but by a human, and only a human may handle it.",handle,problem,DYNAMIC
The herb vendor will tell you,tell,vendor,DYNAMIC
where you can find it.,find,you,DYNAMIC
"If you would fetch me this stone,",fetch,you,DYNAMIC
I would tell you what I can.,tell,I,DYNAMIC
Of course we will fetch you,fetch,we,DYNAMIC
"the stone, Nepthys assured him.",assured,Nepthys,DYNAMIC
You have our thanks.,“,,STATIVE
"Outside, the thing at the herb cart nodded",nodded,thing,DYNAMIC
when we mentioned the stone.,mentioned,we,DYNAMIC
He told Nepthys the name of a woman,told,He,DYNAMIC
"who lived on a certain street,",lived,woman,STATIVE
and we set off.,set,He,DYNAMIC
"When we reached the street,",reached,we,DYNAMIC
"I expected some sort of temple, or a row of antiquaries, or at least a sleazy, black-market relics merchant.",expected,I,STATIVE
"Instead, it looked",looked,it,STATIVE
like we were in the red-light district: women,were,we,STATIVE
who probably wanted more than our money eyed us from the alleys.,eyed,women,DYNAMIC
Nepthys didnt need to warn me not to speak to them.,need,Nepthys,STATIVE
He took us to the door of a building like a short pagoda,took,He,DYNAMIC
that had a sign,had,pagoda,STATIVE
hanging over it showing a face with hands,hanging,sign,STATIVE
"uplifted, like a saint under G ds light,",,,STATIVE
and handcuffed.,handcuffed,hanging,STATIVE
"Inside, the entrance room was hung with bright silks",hung,room,STATIVE
and scattered with velvet cushions.,scattered,room,STATIVE
Sails of obscene orange and a green that insulted springtime hung draped across reds,insulted,green,STATIVE
that might have been sensual elsewhere but here were only offensive.,were,Sails,STATIVE
"A large woman, similarly decorated, quickly drifted up to us.",drifted,woman,DYNAMIC
"Good evening, gentlemen, she said.",said,she,DYNAMIC
May I invite you to have a cup of tea?,invite,I,CANNOT_DECIDE
"No, thank you,",“,”,CANNOT_DECIDE
" said Nepthys, we regret",said,”,DYNAMIC
that we cannot take up your kind offer.,take,we,DYNAMIC
Are you the proprietor of this shop?,,,STATIVE
"Yes, answered the woman.",answered,”,DYNAMIC
"I am Madame Entera, at your service.",am,I,STATIVE
How can I help you gentlemen?,help,I,CANNOT_DECIDE
We are here to see about a certain stone.,are,We,STATIVE
She raised an eyebrow.,raised,She,DYNAMIC
Are you?,Are,“,STATIVE
"Well, we dont get many customers asking about that item.",get,we,DYNAMIC
"Please, walk this way.",,,CANNOT_DECIDE
She led us past the silks and through an arch,led,She,DYNAMIC
decorated with pictures of wooden ships,decorated,arch,STATIVE
and what looked like African tribesmen.,looked,ships,STATIVE
"The next room had mosaics of what could have been Rome, with men in simple tunics",had,room,STATIVE
"working in a vineyard on one wall and men in odd, floppy hats on the other.",working,tunics,DYNAMIC
"After this, we went up a flight of stairs and past a row of doors",went,we,DYNAMIC
barred on the outside.,barred,doors,STATIVE
"Excuse me,",,,CANNOT_DECIDE
" I said,",”,,DYNAMIC
"ignoring Nepthys warning look,",ignoring,,DYNAMIC
but,,,CANNOT_DECIDE
may I ask,ask,I,CANNOT_DECIDE
what is kept in these rooms?,kept,what,CANNOT_DECIDE
The woman laughed.,laughed,woman,DYNAMIC
"Why, the merchandise, of course, she said.",said,she,DYNAMIC
Nepthys leaned close to my ear.,leaned,Nepthys,DYNAMIC
"This is a slave shop,",is,This,STATIVE
 he explained quietly.,explained,he,DYNAMIC
"The woman paused before another door,",paused,woman,DYNAMIC
this one not barred but locked.,barred,this,STATIVE
"As she brought out the key,",brought,she,DYNAMIC
"she said,",said,deal,DYNAMIC
"We deal mostly in fairly mundane trades,",deal,We,DYNAMIC
but there are a few customers with more unusual needs and people willing to sell unusual items.,are,We,STATIVE
"Weve had genies, indentured sorcerers, even golems and the occasional elf.",had,’ve,STATIVE
"This is one of the stranger items, though.",is,This,STATIVE
Its been in our collection for several years,’s,It,STATIVE
because only a human can activate it.,activate,human,DYNAMIC
"If we only had a human on our staff,",had,we,STATIVE
we could have done so ages ago,done,we,DYNAMIC
"and sold it off,",sold,we,DYNAMIC
but we have no such luck.,have,off,STATIVE
She opened the door,opened,She,DYNAMIC
and took us past several doors marked with odd geometrical designs to another locked room.,took,She,DYNAMIC
"Here it is,",is,it,STATIVE
 she said.,said,”,DYNAMIC
"With a flourish,",,,CANNOT_DECIDE
"she opened the door to reveal a room with walls inlaid with lapis and gold wire,",opened,she,DYNAMIC
intricate patterns like a Czars jewelry box crawling down the walls.,crawling,she,STATIVE
"In its center, under a spearing, white light, was a golden table draped with a blue velvet cloth, on which lay a gray, plum-sized rock.",,,STATIVE
"A marvel,",,,CANNOT_DECIDE
isnt it?,is,“,STATIVE
she said.,said,she,DYNAMIC
That such a rock could hold so much magic  its a wonder.,hold,rock,STATIVE
"That it is, Nepthys assured her.",assured,Nepthys,STATIVE
What would convince you to part with it?,convince,“,CANNOT_DECIDE
"She considered this,",considered,She,DYNAMIC
looking him over.,looking,considered,DYNAMIC
"You wouldnt give me the human, would you?",give,“,CANNOT_DECIDE
"No,",,,CANNOT_DECIDE
"she said,",said,she,DYNAMIC
"seeing his expression,",seeing,,DYNAMIC
that would make the stone rather useless.,make,that,DYNAMIC
"Nevertheless, she gave me",gave,she,DYNAMIC
what I can only describe as an appraising glance.,describe,gave,STATIVE
I have never felt so appraised in all my life.,felt,I,STATIVE
"He looks healthy,",“,,STATIVE
" she said, how about a pint of his blood?",”,“,DYNAMIC
A pint?,“,,CANNOT_DECIDE
"Madame, I have his health to consider.",have,Madame,STATIVE
"Half a pint, then  and his hair.",“,pint,CANNOT_DECIDE
Nepthys turned to me.,turned,Nepthys,DYNAMIC
"Well, kid, what do you think?",think,you,STATIVE
"Remember, this is your quest.",is,this,CANNOT_DECIDE
Im not giving my blood.,’m,I,DYNAMIC
"As if I wanted it, interrupted the woman.",interrupted,”,STATIVE
I think,“,,STATIVE
"its a fair deal, considering the return,",’s,it,STATIVE
,”,’s,CANNOT_DECIDE
"he told me, but its up to you.",told,he,DYNAMIC
"I thought about it, then nodded.",thought,I,DYNAMIC
Marvelous!,“,,CANNOT_DECIDE
cried the woman.,cried,,DYNAMIC
"One half-pint of human blood, willingly given, and his fine head of hair for the stone.",given,half-pint,DYNAMIC
She took us downstairs to a small room behind a red silk draping.,took,She,DYNAMIC
"There was a wooden chair,",was,chair,STATIVE
where she sat me down,sat,she,DYNAMIC
and asked me to wait.,asked,she,DYNAMIC
"Soon, she came back with a lidded ceramic bowl,",came,she,DYNAMIC
which she put on the table beside me.,put,she,DYNAMIC
"Roll up your sleeves,",Roll,“,CANNOT_DECIDE
 she told me.,told,she,DYNAMIC
She opened the bowl,opened,She,DYNAMIC
"and carefully, gingerly brought out a fat,",brought,She,DYNAMIC
dripping leech.,,,STATIVE
It must have been larger than my finger.,been,It,STATIVE
She laid it gently inside the hollow of my left arm.,laid,She,DYNAMIC
The cold thing stretched and cast around with its sucker-mouth,stretched,thing,DYNAMIC
"until it found the soft spot inside my elbow,",found,it,DYNAMIC
where it softly sucked on,sucked,it,DYNAMIC
and began to work its way under my skin.,began,it,DYNAMIC
I thought,thought,I,STATIVE
that I could feel a slight itching.,feel,I,STATIVE
"They take about a quarter-pint each,",“,said,DYNAMIC
" said Madame Entera,",said,Entera,DYNAMIC
drawing out another skinny leech.,drawing,Entera,DYNAMIC
"Theyre quick, too.",“,,STATIVE
Well be done with them,done,’ll,DYNAMIC
before your hair is finished.,finished,hair,DYNAMIC
Then she clapped her hands,clapped,she,DYNAMIC
and brought in the barber.,brought,she,DYNAMIC
"Half an hour later, I left the room pale and bald,",left,I,DYNAMIC
running my fingers over my scalp.,running,I,DYNAMIC
At least the barber hadnt nicked me.,nicked,barber,DYNAMIC
"Madame Entera took me back up to the stones room,",took,Entera,DYNAMIC
where Nepthys was waiting by the door.,waiting,Nepthys,STATIVE
Be careful you dont let him touch it,“,,CANNOT_DECIDE
"until youre ready to use it, the woman admonished Nepthys",admonished,woman,STATIVE
as she slipped the stone into a grey cloth pouch,slipped,she,DYNAMIC
and handed it to him.,handed,she,DYNAMIC
"Thank you for doing business at our house,",Thank,“,CANNOT_DECIDE
and I hope to see you again!,hope,“,STATIVE
"I left not a little unnerved, and still woozy from the leeches.",left,I,DYNAMIC
"Come on, said",“,”,DYNAMIC
"Nepthys, you could use a drink.",“,Nepthys,DYNAMIC
We hit a bar on the next street over.,hit,We,DYNAMIC
"Vodka, straight up,",,,CANNOT_DECIDE
Nepthys told the bartender,told,Nepthys,DYNAMIC
"as we sat down at the counter,",sat,we,DYNAMIC
and a Bloody Mary for my friend.,,,CANNOT_DECIDE
Make it extra bloody.,Make,,CANNOT_DECIDE
"When our drinks came,",came,drinks,DYNAMIC
he poured a dollop of something from an inner pocket into my Bloody Mary.,poured,he,DYNAMIC
"That should help,",“,,DYNAMIC
he said.,said,”,DYNAMIC
You could run on empty with a little of that stuff.,run,“,DYNAMIC
"It wont refill your blood supply,",refill,It,DYNAMIC
"but while thats in your system,",’s,that,STATIVE
you wont even need blood.,need,It,STATIVE
He grinned at me.,grinned,He,DYNAMIC
"Drink up, kid.",,,DYNAMIC
I took about half of the Bloody Mary in one gulp,took,I,DYNAMIC
and then ate the celery.,ate,I,DYNAMIC
Nepthys slapped me on the back.,slapped,Nepthys,DYNAMIC
"Okay, I said, now that were sitting down, can you explain a little more of whats",explain,you,DYNAMIC
going on here?,going,,CANNOT_DECIDE
"I mean, what is this place, really?",mean,I,CANNOT_DECIDE
He thought about that.,thought,He,DYNAMIC
I think,think,I,STATIVE
"that our world is a reflection of yours,",is,world,STATIVE
or yours is a more boring reflection of ours.,is,yours,STATIVE
This place is just a little of both.,is,place,STATIVE
"In America, things are still weird after the European conquest.",are,things,STATIVE
"The natives are still here,",are,natives,STATIVE
but so is everyone else.,is,natives,STATIVE
The Europeans mostly manifest as something like the underground society of your cities.,manifest,Europeans,STATIVE
We arent,are,We,STATIVE
quite what youd expect from reading the Grimms.,expect,you,STATIVE
What do you mean?,“,”,CANNOT_DECIDE
"Okay, take elves.",take,Okay,CANNOT_DECIDE
He caught the bartenders eye for another shot.,caught,He,DYNAMIC
You figure theyre some Lincoln-green pretty boys,figure,You,STATIVE
who run around in the forest with bows,run,boys,DYNAMIC
"and live forever in halls of glory, right?",live,boys,STATIVE
Not in America.,,,CANNOT_DECIDE
"Here, theyre the snotty rich",’re,they,STATIVE
who show up in clubs because they like the gritty ambience ,show,rich,DYNAMIC
"you have them in your world, too, right?",have,you,STATIVE
Except its worse here because they have centuries to grow disaffected,disaffected,’s,STATIVE
and flirt with exciting and dangerous elements of societys lowest rungs.,flirt,’s,CANNOT_DECIDE
"Some of them actually commit to this society, though.",commit,Some,DYNAMIC
Theres an amazing DJ whos an elf.,’s,DJ,STATIVE
He has a real ear for it.,has,He,STATIVE
"When they do decide to do something for real, theyre always the best at it.",’re,they,STATIVE
He downed the second shot.,downed,He,DYNAMIC
I am glad to be out of the favor-trading scene for half a minute.,am,I,STATIVE
Its exhausting to talk to those people.,’s,It,STATIVE
One wrong word and you find,find,word,DYNAMIC
yourself cursed with infinite earwax or something.,cursed,yourself,CANNOT_DECIDE
"So what else do you want to know, Nathan?",do,So,CANNOT_DECIDE
"I dont know hey, what about the nature spirits, things like that?",know,I,STATIVE
"I mean, where do the dryads fit in a place like this?",mean,,STATIVE
"If the tree isnt around,",is,tree,STATIVE
the dryad isnt around.,n’t,dryad,STATIVE
Its as simple as that.,,,STATIVE
That made me a little sad.,made,That,DYNAMIC
They were always my favorite part of the Greek myths,were,They,STATIVE
I read in elementary school.,read,I,DYNAMIC
"Well, what about you?",,,CANNOT_DECIDE
How did you get to America?,get,you,CANNOT_DECIDE
"My parents came over from Russia, just like your family.",came,parents,DYNAMIC
"My real name is a little more ethnically appropriate,",is,more,STATIVE
but we dont toss those around in this place.,toss,name,DYNAMIC
They were spirits of a certain branch of the Volga and the village,were,They,STATIVE
based around a mill on that tributary.,based,village,STATIVE
"When the Russian government dammed the river, my parents decided",decided,parents,DYNAMIC
"that instead of dying with the river,",dying,they,DYNAMIC
they would stick with the people of the village theyd protected.,stick,they,STATIVE
"I was born here,",born,I,DYNAMIC
and I was lucky enough,was,I,STATIVE
not to get attached to any particular river.,attached,,CANNOT_DECIDE
"Sure, I miss having a place to settle down, but its better than waiting to get dammed.",miss,I,STATIVE
He took another shot of vodka.,took,He,DYNAMIC
Shouldnt you be going light on the vodka?,going,“,CANNOT_DECIDE
"I mean,",mean,I,STATIVE
we might have a lot of work ahead of us.,have,we,STATIVE
Are you kidding?,Are,“,CANNOT_DECIDE
"I can drink like a fish, kid.",drink,I,DYNAMIC
"We should get going, though.",going,We,DYNAMIC
Still woozy?,,,CANNOT_DECIDE
I nodded.,nodded,I,DYNAMIC
A little walking should get the stuff into your system.,get,“,DYNAMIC
"Come on,",Come,,CANNOT_DECIDE
lets go.,let,’s,CANNOT_DECIDE
"As we left the bar,",left,we,DYNAMIC
I asked to see the rock.,asked,I,DYNAMIC
Why?,,,CANNOT_DECIDE
Nepthys asked.,asked,Nepthys,DYNAMIC
Im just curious.,“,,STATIVE
I want to see,want,I,STATIVE
what a magic stone looks like.,looks,stone,STATIVE
"Dont worry, Ill be careful not to touch it.",worry,”,CANNOT_DECIDE
"He thought about it,",thought,He,DYNAMIC
then handed me the pouch.,handed,thought,DYNAMIC
I undid the strings,undid,I,DYNAMIC
and let the pouch sit on my palm,let,I,DYNAMIC
so that I could see the stone inside.,see,I,DYNAMIC
"It looked like a normal river stone, a gray oval with a white stripe through it.",looked,It,STATIVE
"As long as I looked at it,",looked,I,DYNAMIC
it didnt reveal any magic sparkle or glow.,reveal,it,DYNAMIC
"Suddenly, what looked like a little kid",looked,what,STATIVE
darted out of an alley,darted,looked,DYNAMIC
and almost ran into me.,ran,looked,DYNAMIC
"I almost tripped over him,",tripped,I,DYNAMIC
and the stone went flying out of the pouch.,went,I,DYNAMIC
"Nepthys tried to grab it,",tried,Nepthys,DYNAMIC
"but, by reflex, I caught it first.",caught,Nepthys,DYNAMIC
"Immediately, I felt it grow warm and knew",felt,I,DYNAMIC
that I had done something very stupid.,done,I,DYNAMIC
"Nathan, said Nepthys,",said,“,DYNAMIC
I think,think,I,STATIVE
that you just did something very stupid.,did,you,DYNAMIC
"I agree,",agree,I,STATIVE
 I told him.,”,“,DYNAMIC
"The stone was as warm as human flesh now,",was,stone,STATIVE
and there was a sort of glow,was,stone,STATIVE
"that might have been light or just the stones soft heat,",been,stone,STATIVE
I dont know.,know,I,STATIVE
"Then there was light, a kind of rosy glow,",was,,STATIVE
and I felt the stone slip out of my hand to float in the air.,felt,I,DYNAMIC
"The air around me seemed to still sound,",seemed,air,STATIVE
and light came in around the corners of my eyes.,came,air,DYNAMIC
Do you know,know,you,CANNOT_DECIDE
what this thing does?,does,thing,DYNAMIC
"I shouted, hardly able to hear myself.",shouted,I,DYNAMIC
Nepthys was saying something,saying,Nepthys,DYNAMIC
that looked,looked,something,STATIVE
"like, I have no idea!",“,”,STATIVE
but I couldnt hear him.,hear,I,DYNAMIC
"The light in the corners of my eyes rushed in,",rushed,light,DYNAMIC
"converging on the rosy glow around the stone,",converging,,DYNAMIC
and for a moment I was blind.,was,I,STATIVE
Then I opened my eyes again,opened,I,DYNAMIC
and saw a girl,saw,I,DYNAMIC
lying in the street.,lying,girl,STATIVE
There was no sign of the stone.,was,sign,STATIVE
I think,“,,STATIVE
I understand,understand,I,STATIVE
"why we got that stone from a slave shop,",got,we,DYNAMIC
 said Nepthys.,said,”,DYNAMIC
"The girl was as soft and rosy as the stones glow,",was,girl,STATIVE
and she was dressed in a white shift,dressed,girl,STATIVE
tied at the waist with a belt like a Celtic knot.,tied,shift,STATIVE
"Her arms and legs were wrapped in white linen up to her wrists and ankles,",wrapped,arms,STATIVE
"and soft, white leather boots held her feet.",held,arms,STATIVE
"When she didnt move,",did,she,DYNAMIC
I knelt down,knelt,I,DYNAMIC
and put a hand to her brow.,put,I,DYNAMIC
"As soon as I touched her,",touched,I,DYNAMIC
her eyes opened into mine,opened,eyes,DYNAMIC
and she grabbed my wrist.,grabbed,eyes,DYNAMIC
I couldnt move.,move,I,DYNAMIC
"Name me, she said.",said,”,DYNAMIC
"I opened my mouth to ask for an explanation,",opened,I,DYNAMIC
but Nepthys stopped me.,stopped,I,DYNAMIC
Dont name her What did you say?,name,’,CANNOT_DECIDE
", okay?",,,CANNOT_DECIDE
The next thing that comes out of your mouth is probably,is,thing,STATIVE
what shell respond to until we figure out,’ll,she,DYNAMIC
how to put her back.,put,we,DYNAMIC
I was at a loss.,was,I,STATIVE
Id never named anyone before.,’d,I,DYNAMIC
I thought back to one time,thought,I,DYNAMIC
when Id been thinking about raising a family,thinking,I,STATIVE
and remembered,remembered,I,DYNAMIC
that Id always liked the name ,liked,I,STATIVE
Amy.,,,CANNOT_DECIDE
Nepthys looked at me incredulously.,looked,Nepthys,DYNAMIC
"You awaken a magical being of unknown power from an enchanted stone,",“,”,DYNAMIC
"having purchased her with your own blood from a slave dealer, and you name her Amy?",purchased,You,CANNOT_DECIDE
Amy smiled at me,smiled,Amy,DYNAMIC
"and let go of my arm, but not before she brought my fingers to her lips",let,Amy,DYNAMIC
and gave them one soft,gave,she,DYNAMIC
kiss.,,,CANNOT_DECIDE
I stood up,stood,I,DYNAMIC
and Amy stood with me.,stood,I,DYNAMIC
So back to our garlicky friend?,,,CANNOT_DECIDE
"I suppose so,",“,said,STATIVE
" said Nepthys,",said,Nepthys,DYNAMIC
and youd better pray to whatever god you think,pray,you,DYNAMIC
will listen,listen,you,DYNAMIC
that he wont care,care,he,STATIVE
we woke her up.,woke,we,DYNAMIC
We walked back to the herb stand.,walked,We,DYNAMIC
"The vendor stared a little at Amy,",stared,vendor,DYNAMIC
his arms pausing in midair,pausing,vendor,DYNAMIC
"as he lit the stands little lamp,",lit,he,DYNAMIC
but we walked right around him and up the wooden stairs.,walked,vendor,DYNAMIC
"When Nepthys opened the little mans door,",opened,Nepthys,DYNAMIC
he rolled over,rolled,he,DYNAMIC
"and grinned to see us,",grinned,he,DYNAMIC
"but when Amy walked in,",walked,Amy,DYNAMIC
he blanched.,blanched,he,DYNAMIC
What!,“,”,CANNOT_DECIDE
he screamed.,screamed,he,DYNAMIC
You idiots!,“,,CANNOT_DECIDE
You woke it up?,woke,You,DYNAMIC
Get out of my sight this instant!,Get,,CANNOT_DECIDE
"But but sir, I said, are",“,,DYNAMIC
you sure shes no help to you?,’s,she,CANNOT_DECIDE
Not,“,,CANNOT_DECIDE
"if you named it already, you ninny, and Im sure",named,you,DYNAMIC
that you have!,have,you,DYNAMIC
Fools!,,,CANNOT_DECIDE
Get out of my sight now ,–,,CANNOT_DECIDE
unless you know,know,you,STATIVE
how to put it back?,put,you,CANNOT_DECIDE
I thought as much.,thought,…,STATIVE
"Now leave,",leave,,CANNOT_DECIDE
before I call the rats on you.,call,I,DYNAMIC
We left.,left,We,DYNAMIC
Nepthys shook his hands at me,shook,Nepthys,DYNAMIC
like he wanted to wrap them around my neck.,wanted,he,STATIVE
"You idiot, he hissed,",“,do,DYNAMIC
do,do,“,CANNOT_DECIDE
you know,know,you,STATIVE
how much youve set us back?,’ve,you,CANNOT_DECIDE
"I should say,",say,I,DYNAMIC
"set yourself back,",set,”,DYNAMIC
since its your girlfriend were looking for.,’s,back,STATIVE
I thought about Rachel;,thought,I,DYNAMIC
"in the excitement, I had forgotten",forgotten,I,DYNAMIC
why we were chasing down vampire experts.,chasing,we,DYNAMIC
Youre just lucky,’re,“,STATIVE
that Dvorov isnt my only contact.,is,Dvorov,STATIVE
"Come on, were heading out.",’re,we,CANNOT_DECIDE
He held the door for me and Amy,held,He,DYNAMIC
when we reached the bottom of the stairs.,reached,we,DYNAMIC
"Walking outside, I was shocked to see",shocked,I,STATIVE
that it was already dark.,was,it,STATIVE
"Night comes quickly here,",comes,Night,DYNAMIC
 said Nepthys,said,”,DYNAMIC
quietly as he came out behind me.,came,he,DYNAMIC
Didnt I warn you?,Did,”,CANNOT_DECIDE
"Okay, he said",said,he,DYNAMIC
"as we hit the street,",hit,we,DYNAMIC
were going to see another friend of mine.,“,Okay,DYNAMIC
"First, though, we are getting you a hat.",getting,we,DYNAMIC
You look ridiculous with a shaved head.,look,You,STATIVE
"At a nearby stand, he grabbed the first hat",grabbed,he,DYNAMIC
that would cover my head,cover,hat,STATIVE
and might pass back in real Boston.,pass,hat,DYNAMIC
It was a black baseball cap,was,It,STATIVE
that read Dead Can Dance in gold across the front.,read,cap,STATIVE
"Amy liked it,",liked,Amy,STATIVE
I think.,think,I,STATIVE
She still hadnt spoken,spoken,She,DYNAMIC
"since I named her,",named,I,DYNAMIC
so I wasnt sure.,was,I,STATIVE
"He took us to a squat, long building",took,He,DYNAMIC
whose roof bulged up like the ribs of a gutted animal.,bulged,roof,STATIVE
The black door opened,opened,door,DYNAMIC
"as we came up to it,",came,we,DYNAMIC
and a pale man opened the door.,opened,door,DYNAMIC
"He was naked,",was,He,STATIVE
but there was nothing to hide:,was,He,STATIVE
his body was hairless and completely smooth.,was,body,STATIVE
I only say,say,I,DYNAMIC
he because he didnt have a hint of femininity.,”,“,STATIVE
His eyes were white.,were,eyes,STATIVE
"From behind him, I could hear something",hear,I,DYNAMIC
that sounded like a remix of the Cures A Forest.,sounded,something,STATIVE
Im here to see Isis.,“,,STATIVE
Tell her,Tell,”,CANNOT_DECIDE
that Nepthys is here to see her.,is,Nepthys,STATIVE
The man closed his eyes.,closed,man,DYNAMIC
"A moment later, he opened them again",opened,he,DYNAMIC
and stepped aside to let us in.,stepped,he,DYNAMIC
Nepthys walked straight past him,walked,Nepthys,DYNAMIC
"and I tried to keep up,",tried,Nepthys,DYNAMIC
taking Amys small hand,taking,,DYNAMIC
