Clause,mainVerb,mainReferent,Gold
and continue,continue,it,CANNOT_DECIDE
"as his lifelong friend had suggested, to write stories",suggested,friend,DYNAMIC
that others would read;,read,others,DYNAMIC
"for after all, what purpose writing",writing,purpose,CANNOT_DECIDE
if not to be read?,read,purpose,CANNOT_DECIDE
"And without that torturous willow, he might be free to write",be,he,STATIVE
whatever he saw fit.,saw,he,STATIVE
"Indeed, if he still could not, he could at any time follow Arthur's advice",follow,he,DYNAMIC
and seek a profession more grounded in reality.,seek,he,CANNOT_DECIDE
Perhaps that would be more healthy for his mind.,be,that,STATIVE
"He found himself along the bank of a low, wide stream",found,He,DYNAMIC
and allowed himself to follow its current.,allowed,He,DYNAMIC
"As it turned to the deeper woods,",turned,it,DYNAMIC
"elder giants rose above him: a beech, smooth bark",rose,giants,DYNAMIC
a gray-green pennant hoisted on a slope,hoisted,bark,STATIVE
"and standing out between the dark, cracked trunks of the nearer trees;",standing,bark,STATIVE
"great pines, a few magnificent specimens still bearing the three-stroke symbol of the British King; a towering black birch, leaves impossibly high above him.",leaves,pines,STATIVE
"As the stream wound its way through the largest pines,",wound,stream,DYNAMIC
grown so great,grown,pines,CANNOT_DECIDE
as to eclipse that feature of the landscape,eclipse,great,CANNOT_DECIDE
"they had once crowded about for sweet water as saplings, Allan continued,",continued,Allan,DYNAMIC
slowing his pace to climb across the toes of the slumbering giants.,slowing,,DYNAMIC
There was hardly enough room for his slim frame between the trunks,was,room,STATIVE
that overshadowed any fleeting mortal trespass.,overshadowed,trunks,STATIVE
"Emerging from between the antediluvian trunks, Allan set his feet softly down",set,Allan,DYNAMIC
onto the carpet of needles and stopped.,stopped,Allan,DYNAMIC
"Before him, roots imbibing the sweet water of the stream, grew a stand of black willows.",grew,roots,STATIVE
Fallen trunks lay rotting across the rivulet;,lay,trunks,STATIVE
the living elders oversaw the grove,oversaw,elders,STATIVE
"while younger trees, still small and not yet as knotted and gnarled as their forefathers, sprang up",sprang,trees,STATIVE
where branches reached the ground.,reached,branches,STATIVE
"Though the elders' trunks fell and died, their children,",fell,trunks,DYNAMIC
first roots grown from the very branches,grown,roots,DYNAMIC
"that now lay dead,",lay,branches,STATIVE
"continued unabated, a continuous line from the most ancient of their ancestors.",continued,children,STATIVE
"Allan stumbled forward,",stumbled,Allan,DYNAMIC
"jaw slightly slack, until his outstretched hands encountered the rough bark of a twisted, three-trunked willow",jaw,,DYNAMIC
whose waists were each larger than Allan himself.,were,each,STATIVE
"Collapsing at its base, Allan wrapped his arms around the stoic tree",wrapped,Allan,DYNAMIC
"and let forth a moan, a cry of purest agony",let,Allan,DYNAMIC
that escaped him,escaped,moan,DYNAMIC
as the first tears seeped from the corners of his eyes,seeped,tears,DYNAMIC
"and slid down his cheeks,",slid,tears,DYNAMIC
falling to the ground,falling,escaped,DYNAMIC
and seeping,seeping,escaped,DYNAMIC
"though the fallen leaves and needles to join the water of the stream,",leaves,fallen,CANNOT_DECIDE
flowing through the ground beneath them.,flowing,falling,STATIVE
