Clause,mainVerb,mainReferent,Gold
I would have reacted the way,reacted,I,DYNAMIC
I did.,did,I,DYNAMIC
Not many people could control their thoughts,control,people,DYNAMIC
"unless something were at stake, and even then, many people couldn't.",were,,STATIVE
Nothing was at stake for them.,was,Nothing,STATIVE
"Their minds were a refuge, a retreat.",were,minds,STATIVE
I had no safe refuge.,had,I,STATIVE
okay.,,,CANNOT_DECIDE
band geek,geek,band,CANNOT_DECIDE
2008-11-10T22:25:54Z,,,CANNOT_DECIDE
ID: 45828,,,CANNOT_DECIDE
Prequels: 45827,,,CANNOT_DECIDE
Sequels: 45831,,,CANNOT_DECIDE
"Karon was still writing down notes,",writing,Karon,DYNAMIC
scratching the pencil heavily in the notebook.,scratching,writing,DYNAMIC
"""Fascinating,""?",,,CANNOT_DECIDE
he muttered.,muttered,he,DYNAMIC
"I was tired,",was,I,STATIVE
and I needed sleep.,needed,I,STATIVE
"Slowly drifting off,",drifting,I,DYNAMIC
"I heard him walk out,",heard,I,DYNAMIC
flicking the light off on his way.,flicking,,DYNAMIC
I hated him so much.,hated,I,STATIVE
"Before I fell asleep,",fell,I,DYNAMIC
my door clicked open again,clicked,door,DYNAMIC
"and Theo walked inside,",walked,Theo,DYNAMIC
"asking,",asking,,DYNAMIC
"""Are you okay?""",Are,you,CANNOT_DECIDE
?,,,CANNOT_DECIDE
I was asleep,asleep,I,STATIVE
before I could answer.,answer,I,DYNAMIC
"When I woke up, Theo was still there.",was,Theo,STATIVE
"""What happened?""",happened,What,CANNOT_DECIDE
?,,,CANNOT_DECIDE
"he asked,",asked,he,DYNAMIC
rushing over to my bed.,rushing,,DYNAMIC
"""Tricks.""",,,CANNOT_DECIDE
?,,,CANNOT_DECIDE
I still had a killer headache.,had,I,STATIVE
"""What time is it?""",is,it,CANNOT_DECIDE
?,,,CANNOT_DECIDE
"""Five thirty.",,,CANNOT_DECIDE
What tricks?,tricks,What,CANNOT_DECIDE
"What are you talking about?!""",talking,you,CANNOT_DECIDE
?,,,CANNOT_DECIDE
"""Karon- he..",-,Karon,CANNOT_DECIDE
"oh, God, Theo.",Theo,God,CANNOT_DECIDE
"I'll explain later.""",explain,I,DYNAMIC
?,,,CANNOT_DECIDE
"""Okay.""",,,CANNOT_DECIDE
?,,,CANNOT_DECIDE
"""Can you keep an eye on him for me?""",keep,you,CANNOT_DECIDE
?,,,CANNOT_DECIDE
I asked.,asked,I,DYNAMIC
"""Yeah, sure.",,,CANNOT_DECIDE
You know..,know,You,STATIVE
"while you were asleep,",were,you,STATIVE
"he came in here a couple of times,",came,he,DYNAMIC
taking notes about you.,taking,he,DYNAMIC
I thought,thought,I,STATIVE
"something bad had happened.""",happened,something,DYNAMIC
?,,,CANNOT_DECIDE
I laughed.,laughed,I,DYNAMIC
"""Almost happened.",happened,Almost,DYNAMIC
"Now I'm starting to wish"" forget it.""",starting,I,DYNAMIC
?,,,CANNOT_DECIDE
He wouldn't have understood until later.,understood,He,DYNAMIC
A New World,,,CANNOT_DECIDE
lovinglife307,,,CANNOT_DECIDE
2008-11-10T22:27:34Z,,,CANNOT_DECIDE
ID: 45829,,,CANNOT_DECIDE
Prequels: 45823,,,CANNOT_DECIDE
Sequels: 45836,,,CANNOT_DECIDE
"At the top of the hill, I veered south.",veered,ID,DYNAMIC
I really didnt want to return home and face Adelle.,want,I,STATIVE
"I had never been to this part before,",been,I,STATIVE
and so I had no clue,had,I,STATIVE
what awaited me.,awaited,had,STATIVE
I would soon find out.,find,I,DYNAMIC
Fields.,,,CANNOT_DECIDE
"Miles and miles of them, which seemed to stretch on for much longer than that.",,,STATIVE
My throat tightened at the scene.,tightened,throat,DYNAMIC
This was like my dream.,was,This,STATIVE
"Shivering,",,,CANNOT_DECIDE
"and not from the cold, I walked my bike through the tall grasses,",walked,not,DYNAMIC
not quite sure where I was headed.,headed,I,STATIVE
"To be honest,",be,,CANNOT_DECIDE
I didnt really care.,care,I,STATIVE
And that scared me.,scared,that,STATIVE
I was programmed to be scared.,programmed,I,STATIVE
It was in my nature.,was,It,STATIVE
"What was this, some kind of outburst of mechanical difficulties?",was,this,CANNOT_DECIDE
Ahhh...,,,CANNOT_DECIDE
The wind blew smoothly over my face,blew,Ahhh,DYNAMIC
as I dropped my bike to the ground,dropped,I,DYNAMIC
and lifted my face to the pure white clouds above me.,lifted,I,DYNAMIC
This is what living was.,is,This,STATIVE
Not any of that Gianna nonsense.,,,CANNOT_DECIDE
This is what everyone was meant for.,is,This,STATIVE
Just to live.,live,Just,CANNOT_DECIDE
I smiled.,smiled,I,DYNAMIC
I had entered another world.,entered,I,DYNAMIC
"One where there wasnt any choosing,",was,choosing,STATIVE
"wasnt any Giannas,",was,One,STATIVE
and there most definitely wasnt any fame.,was,One,STATIVE
music.,,,CANNOT_DECIDE
band geek,geek,band,CANNOT_DECIDE
2008-11-10T22:44:52Z,,,CANNOT_DECIDE
ID: 45831,,,CANNOT_DECIDE
Prequels: 45828,,,CANNOT_DECIDE
Sequels: 45832,,,CANNOT_DECIDE
"It became soundless again,",became,It,DYNAMIC
"and Theo said,",said,band,DYNAMIC
"""Hey, I don't really want to stay in here.",want,band,STATIVE
"Your room is so empty,",is,room,STATIVE
"no windows""",¦,windows,CANNOT_DECIDE
"can we go to my room instead?""",go,we,CANNOT_DECIDE
?,,,CANNOT_DECIDE
"""Oh, I don't know,",know,I,STATIVE
"I'm still really tired.""",'m,I,STATIVE
?,,,CANNOT_DECIDE
"""Come on,",Come,,CANNOT_DECIDE
"you can sleep in there.""",sleep,you,DYNAMIC
?,,,CANNOT_DECIDE
"""Why do you want me to go with you so badly?""",want,you,CANNOT_DECIDE
?,,,CANNOT_DECIDE
"""I don't know,",know,I,STATIVE
"I just""",¦,I,CANNOT_DECIDE
I don't feel safe.,feel,I,STATIVE
Everyone around here either knows everything,knows,Everyone,STATIVE
"or knows nothing, except you.",knows,Everyone,STATIVE
You're the only one,'re,You,STATIVE
who thinks,thinks,one,STATIVE
"like I do,",do,I,STATIVE
"who understands this at all.""",understands,one,STATIVE
?,,,CANNOT_DECIDE
I still didn't see,see,I,DYNAMIC
"how what he'd said answered my question or not,",said,'d,DYNAMIC
but I followed him,followed,I,DYNAMIC
as he walked down to his room.,walked,he,DYNAMIC
Music was booming from somewhere;,booming,Music,DYNAMIC
I'd heard it,heard,I,DYNAMIC
before we'd even opened the door.,opened,we,DYNAMIC
"The sound was loud,",was,sound,STATIVE
but didn't muffle out everything else.,muffle,sound,DYNAMIC
"Somebody was sitting in the room,",sitting,Somebody,STATIVE
beating his hands against a book to the rhythm of the song.,beating,Somebody,DYNAMIC
"Theo, ignoring his roommate,",ignoring,Theo,DYNAMIC
pulled me over to the beds against the side of the wall.,pulled,Theo,DYNAMIC
"I sat down on it,",sat,I,DYNAMIC
"and curled up against his pillow,",curled,I,DYNAMIC
listening to the song.,listening,I,DYNAMIC
"Finally, some relaxation.",,,CANNOT_DECIDE
tests.,,,CANNOT_DECIDE
band geek,,,CANNOT_DECIDE
2008-11-10T22:48:41Z,,,CANNOT_DECIDE
ID: 45832,,,CANNOT_DECIDE
Prequels: 45831,,,CANNOT_DECIDE
Sequels: 45833,,,CANNOT_DECIDE
"Once the song ended, no more started up.",started,more,DYNAMIC
"""Can you play that again?""",play,you,CANNOT_DECIDE
?,,,CANNOT_DECIDE
I asked.,asked,I,DYNAMIC
"""I lost the station,""?",lost,I,DYNAMIC
a deep voice said.,said,voice,DYNAMIC
"""Oh.""",,,CANNOT_DECIDE
?,,,CANNOT_DECIDE
"I scratched the pillowcase,",scratched,I,DYNAMIC
making a soft sound to help distract myself.,making,I,DYNAMIC
"It was a little annoying,",was,It,STATIVE
"but soon, I was asleep again.",asleep,It,STATIVE
Theo shook my shoulder.,shook,Theo,DYNAMIC
"""Time to get up.",get,Time,CANNOT_DECIDE
"Dinner.""",,,CANNOT_DECIDE
?,,,CANNOT_DECIDE
He laughed.,laughed,He,DYNAMIC
"""You snore pretty loud,",snore,You,DYNAMIC
"you know.""",know,you,STATIVE
?,,,CANNOT_DECIDE
"""Shut up!""",Shut,,CANNOT_DECIDE
?,,,CANNOT_DECIDE
"I rolled back over,",rolled,I,DYNAMIC
trying to get back to my dream.,trying,,DYNAMIC
"""Not hungry.""","""",,CANNOT_DECIDE
?,,,CANNOT_DECIDE
"""Oh.",,,CANNOT_DECIDE
"Well, I am.",am,I,STATIVE
"So""",,,CANNOT_DECIDE
you can stay here,stay,you,STATIVE
"I guess.""",guess,¦,STATIVE
?,,,CANNOT_DECIDE
"I heard him shuffle out of the room,",heard,I,DYNAMIC
followed by his roommate.,followed,room,STATIVE
"Pretty soon after they'd gone, someone else entered.",entered,someone,DYNAMIC
"""How was your nap?""",was,nap,CANNOT_DECIDE
?,,,CANNOT_DECIDE
Him again.,Him,,CANNOT_DECIDE
"""Please leave me alone.""",Please,,CANNOT_DECIDE
?,,,CANNOT_DECIDE
"""Just here to take some tests. """,take,,CANNOT_DECIDE
?,,,CANNOT_DECIDE
Doctor Karon pulled something out of his pocket,pulled,Karon,DYNAMIC
and turned it on with a click.,turned,Karon,DYNAMIC
"""Sit up,",Sit,,CANNOT_DECIDE
"face me.""",face,,CANNOT_DECIDE
?,,,CANNOT_DECIDE
"He pointed the little flashlight, at least,",pointed,He,DYNAMIC
that's what I thought,'s,flashlight,STATIVE
"it was, into both of my eyes,",was,,STATIVE
then checked my ears.,checked,it,DYNAMIC
"He jotted down something on his paper,",jotted,He,DYNAMIC
and pulled another instrument out of his pocket.,pulled,He,DYNAMIC
need.,,,CANNOT_DECIDE
band geek,geek,band,CANNOT_DECIDE
2008-11-10T22:54:11Z,,,CANNOT_DECIDE
ID: 45833,,,CANNOT_DECIDE
Prequels: 45832,,,CANNOT_DECIDE
Sequels: 45877,,,CANNOT_DECIDE
"""Notice anything different?""",,,CANNOT_DECIDE
?,,,CANNOT_DECIDE
he asked.,asked,he,DYNAMIC
"""No.""?",,,CANNOT_DECIDE
I had no idea,had,I,STATIVE
what he was even doing.,doing,he,DYNAMIC
"""Hm.",Hm,,CANNOT_DECIDE
"Now?""",,,CANNOT_DECIDE
?,,,CANNOT_DECIDE
"""No.",No,,CANNOT_DECIDE
"What are you doing?""",doing,you,CANNOT_DECIDE
?,,,CANNOT_DECIDE
I wanted him to stop.,wanted,I,STATIVE
"""How about now?""",,,CANNOT_DECIDE
?,,,CANNOT_DECIDE
"""Get away from her!""",Get,,CANNOT_DECIDE
?,,,CANNOT_DECIDE
"shouted Theo,",shouted,,DYNAMIC
storming in through the doorway.,storming,,DYNAMIC
"""Now, Theodore, this is necessary-""",is,this,STATIVE
"""I said,",said,necessary,DYNAMIC
"GET AWAY !""",,,CANNOT_DECIDE
?,,,CANNOT_DECIDE
"""Okay, okay.",okay,,CANNOT_DECIDE
"Regan, I'll see you tomorrow.",see,Regan,DYNAMIC
"Theodore, goodnight.""",,,CANNOT_DECIDE
?,,,CANNOT_DECIDE
"Gathering up his things,",Gathering,he,DYNAMIC
he left the room.,left,he,DYNAMIC
"""You didn't feel any of that?""",feel,You,CANNOT_DECIDE
?,,,CANNOT_DECIDE
"Theo asked,",asked,Theo,DYNAMIC
bewildered.,bewildered,asked,STATIVE
"""Feel what?""",Feel,,CANNOT_DECIDE
?,,,CANNOT_DECIDE
"""He was poking your eye with a...",poking,He,DYNAMIC
"a needle or something, I think.",think,I,STATIVE
"You didnt know?!""",know,You,CANNOT_DECIDE
?,,,CANNOT_DECIDE
"""No, I didn't feel anything.""",feel,I,STATIVE
?,,,CANNOT_DECIDE
Theo walked closer.,walked,Theo,DYNAMIC
"""I'm sorry.""",'m,I,STATIVE
?,,,CANNOT_DECIDE
"""Sorry?""",,,CANNOT_DECIDE
?,,,CANNOT_DECIDE
"""If I'd stayed,",stayed,I,DYNAMIC
"he wouldn't have"" done it.""",have,he,DYNAMIC
?,,,CANNOT_DECIDE
"""It's okay, Theo.",'s,It,STATIVE
"It didn't hurt""",hurt,It,STATIVE
"which is weird,",is,¦,STATIVE
but there's nothing to be sorry about.,'s,It,STATIVE
You didn't know.,know,You,STATIVE
"I didn't either.""",did,,STATIVE
?,,,CANNOT_DECIDE
"""He can't do that to you again.""",do,He,DYNAMIC
?,,,CANNOT_DECIDE
I sighed.,sighed,I,DYNAMIC
"""He's going to get away with everything.",going,He,DYNAMIC
"If he ""needs' to do something,",do,,DYNAMIC
"he's going to do it, as much as I don't want him to.",going,he,DYNAMIC
He already told me,told,He,DYNAMIC
: I have no control.,have,”,STATIVE
Sooner Or Later,Sooner,,CANNOT_DECIDE
Freedom,,,CANNOT_DECIDE
2008-11-10T22:56:51Z,,,CANNOT_DECIDE
ID: 45834,,,CANNOT_DECIDE
Prequels: 45287,,,CANNOT_DECIDE
Sequels: none,,,CANNOT_DECIDE
I woke up in Spencer's arms.,woke,I,DYNAMIC
He smiled down at me sweetly,smiled,He,DYNAMIC
but I gaped in horror.,gaped,He,DYNAMIC
His nose was bleeding,was,nose,DYNAMIC
and his eye looked,looked,nose,STATIVE
like it was minutes from serious bruising.,was,it,STATIVE
Yet he was smiling.,was,he,DYNAMIC
"""What """,,,CANNOT_DECIDE
"what happened?""",happened,What,CANNOT_DECIDE
?,,,CANNOT_DECIDE
I whispered to him,whispered,I,DYNAMIC
and his smiled widened.,widened,I,DYNAMIC
"""It's so great to hear your voice.",'s,It,STATIVE
I saw you in Robert's car,saw,I,DYNAMIC
and so I came to the rescue.,came,I,DYNAMIC
You went out a couple minutes in,went,You,DYNAMIC
and I was so afraid,was,I,STATIVE
that you weren't coming back.,coming,you,DYNAMIC
He ran off about thirty minutes ago,ran,He,DYNAMIC
"and now it's just us.""",'s,it,STATIVE
?,,,CANNOT_DECIDE
I finally cracked a smile.,cracked,I,DYNAMIC
"""Us is just how I like it.""",is,Us,STATIVE
?,,,CANNOT_DECIDE
"Despite his destroyed face,",destroyed,,CANNOT_DECIDE
he leaned down,leaned,he,DYNAMIC
and kissed me gently.,kissed,he,DYNAMIC
"""It's all going to be okay, Grace.",going,It,STATIVE
"It's all going to be okay.""",going,It,STATIVE
?,,,CANNOT_DECIDE
He repeated,repeated,He,DYNAMIC
"and maybe, he was trying to convince both of us.",trying,He,DYNAMIC
"Sooner or later, he's going to get tired of rescuing me from Robert and then "" well,",going,he,DYNAMIC
I just don't know.,know,Sooner,STATIVE
"For now though, I'm content right here in his arms, far away from Robert.",'m,I,STATIVE
Discontinued or THE END lol :P,,,STATIVE
Obsession: Innocent,,,CANNOT_DECIDE
Mr. Gabriel,,,CANNOT_DECIDE
2008-11-10T22:59:59Z,,,CANNOT_DECIDE
ID: 45835,,,CANNOT_DECIDE
Prequels: 45803,,,CANNOT_DECIDE
Sequels: 45837,,,CANNOT_DECIDE
"Having an amazing time was no problem, considering the fact",was,Obsession,STATIVE
that Jared and I had a lot in common.,had,I,STATIVE
I went online,went,I,DYNAMIC
and first checked,checked,I,DYNAMIC
if my favorite ficlet author wrote a sequel to his story.,wrote,author,DYNAMIC
"I read and commented it,",read,I,DYNAMIC
then checked my Myspace,checked,I,DYNAMIC
and had a ton of new friend requests from people in school.,had,I,STATIVE
"I accepted them all,",accepted,I,DYNAMIC
and organized them on my top.,organized,I,DYNAMIC
"Jared was online and I decided to check his profile,",was,Jared,STATIVE
and saw,saw,I,DYNAMIC
that I was already on his top..,was,I,STATIVE
his first.,,,CANNOT_DECIDE
I didnt think,didnt,I,STATIVE
"it was a big deal,",was,it,STATIVE
"so I ignored it,",ignored,I,DYNAMIC
leaving him,leaving,I,DYNAMIC
where he was on mine.,was,he,STATIVE
He later messaged me,messaged,He,DYNAMIC
asking,asking,,DYNAMIC
if I had fun and all that day.,had,I,STATIVE
"I answered him,",answered,I,DYNAMIC
"laughing in delight,",laughing,I,DYNAMIC
"when he suddenly replied Hey, why arent i first on your top?",replied,he,DYNAMIC
"Well, i did have other friends",have,i,STATIVE
I thought.,thought,I,STATIVE
"Plus, I just met him right?",met,I,CANNOT_DECIDE
He was the one,was,so,STATIVE
"putting me on his top so quickly,",putting,one,DYNAMIC
"so I didnt answer,",didnt,I,DYNAMIC
baffled by what to say.,say,what,STATIVE
"He messaged me again,",messaged,He,DYNAMIC
asking to hang out with me again.,asking,He,DYNAMIC
"I denied the request,",denied,I,DYNAMIC
because i was already invited by other people.,invited,i,STATIVE
He messaged back seeming... mad,seeming,”,DYNAMIC
Moving Forward in Ecstacy,Moving,Prequels,CANNOT_DECIDE
Demosthenes,,,CANNOT_DECIDE
2008-11-10T23:20:49Z,,,CANNOT_DECIDE
ID: 45836,,,CANNOT_DECIDE
Prequels: 45829,,,CANNOT_DECIDE
Sequels: 45849,,,CANNOT_DECIDE
Ow!,,,CANNOT_DECIDE
I jumped,jumped,I,DYNAMIC
as a circuit in my arm sparked.,sparked,circuit,DYNAMIC
"Ah hell, I muttered,",”,hell,DYNAMIC
sparing only a glance for my robotic arm.,sparing,,DYNAMIC
"You win some,",win,You,DYNAMIC
you lose some.,lose,you,DYNAMIC
"I stood there for a moment,",stood,I,STATIVE
deciding,deciding,,DYNAMIC
where I was gonna go.,gon,I,DYNAMIC
Staring out at the open fields,Staring,,DYNAMIC
I realized,realized,I,DYNAMIC
it was possible to be free.,was,Staring,STATIVE
"Free from authority,",,,CANNOT_DECIDE
free from pestering humans,pestering,,CANNOT_DECIDE
who had too many questions,had,humans,STATIVE
"and too much hate,",hate,free,CANNOT_DECIDE
and most of all free from Gianna.,,,CANNOT_DECIDE
"The wind insisted on punching me in the face,",insisted,wind,STATIVE
"so I punched it back,",punched,I,DYNAMIC
screaming: Hoooo yeeeaaaaaahh!,screaming,,DYNAMIC
I leaped in the air,leaped,I,DYNAMIC
"and landed on my feet,",landed,I,DYNAMIC
grinning.,,,DYNAMIC
Suddenly I was ecstatic!,was,I,STATIVE
I couldnt hold it in!,hold,I,DYNAMIC
Yeeeee hoooooo!,,,CANNOT_DECIDE
"I cried jubilantly,",cried,I,DYNAMIC
running and jumping.,running,,DYNAMIC
I grabbed my bike,grabbed,I,DYNAMIC
"and ran next to it,",ran,I,DYNAMIC
whooping and hollering.,,,DYNAMIC
Finally I jumped up,jumped,I,DYNAMIC
and straddled the seat mid-run.,straddled,I,DYNAMIC
My super fast reflexes could do that.,do,reflexes,DYNAMIC
I peddled fast and fast and fast.,peddled,I,DYNAMIC
And I was flying.,flying,I,DYNAMIC
...Almost.,,,CANNOT_DECIDE
I didnt know,know,I,STATIVE
where I was going,going,I,DYNAMIC
but I was moving forward.,moving,I,DYNAMIC
That much was for sure.,was,much,STATIVE
Obsession: Growing,,,CANNOT_DECIDE
Mr. Gabriel,,,CANNOT_DECIDE
2008-11-10T23:30:09Z,,,CANNOT_DECIDE
ID: 45837,,,CANNOT_DECIDE
Prequels: 45835,,,CANNOT_DECIDE
Sequels: 45870,,,CANNOT_DECIDE
"I told him to calm down, it wasnt that big of a deal.",wasnt,Obsession,DYNAMIC
"We could hang out any other day,",hang,We,DYNAMIC
couldnt we?,couldnt,hang,CANNOT_DECIDE
He seemed,seemed,He,STATIVE
"as if he understood,",understood,he,DYNAMIC
and told me to have fun.,told,He,DYNAMIC
I was beyond confused.,beyond,I,STATIVE
"I ignored it,",ignored,I,DYNAMIC
not trying to ruin tomorrows fun.,trying,I,DYNAMIC
"I slept great that night,",slept,I,DYNAMIC
loving the town of Marzark.,loving,slept,STATIVE
"After I got to school,",got,I,DYNAMIC
"I met Jared, er,",met,I,DYNAMIC
he met me at the door.,met,he,DYNAMIC
"In homeroom, he and i were surrounded by conversations in all directions.",surrounded,i,STATIVE
It was weird,was,It,STATIVE
how popular Id become so quickly.,become,I,DYNAMIC
Jared was sitting next to me,sitting,Jared,STATIVE
so that may be why.,why,,STATIVE
I constantly tried to get into the conversations,tried,I,DYNAMIC
"he was in, I felt",felt,I,STATIVE
like i had to keep up an appearance around him.,had,i,STATIVE
"After school, me and the group I was with lounged at the the local cafe",lounged,I,DYNAMIC
(which was conviently named Marz Cafe).,named,cafe,STATIVE
We talked,talked,We,DYNAMIC
and laughed,laughed,We,DYNAMIC
"and had TONS of fun, especially with Jueli.",had,We,STATIVE
"She made me laugh,",made,She,DYNAMIC
and so did everyone else.,did,She,DYNAMIC
I felt bad for leaving Jared though.,felt,I,STATIVE
He was pretty nice to me yesterday on my first day.,was,He,STATIVE
I looked around,looked,I,DYNAMIC
and saw him,saw,I,DYNAMIC
"sitting a few tables away,",sitting,saw,STATIVE
watching.,watching,I,STATIVE
More Reasons to Love Life,,,CANNOT_DECIDE
Demosthenes,Demosthenes,Reasons,CANNOT_DECIDE
2008-11-10T23:33:28Z,,,CANNOT_DECIDE
ID: 45838,,,CANNOT_DECIDE
Prequels: 45822,,,CANNOT_DECIDE
Sequels: 45848,,,CANNOT_DECIDE
The extent of love can never be reached...,reached,extent,DYNAMIC
so of course we have to reach it!,have,we,DYNAMIC
Setting records.,,,CANNOT_DECIDE
Breaking records.,,,CANNOT_DECIDE
WIN SOME .,,,CANNOT_DECIDE
Victory.,,,CANNOT_DECIDE
Defeat.,,,CANNOT_DECIDE
LOSE SOME .,,,CANNOT_DECIDE
A good romp in the park with your dog!,,,CANNOT_DECIDE
"Oops, now my clothes are covered in dog hair.",covered,Oops,STATIVE
Window shopping.,,,CANNOT_DECIDE
Collecting random articles for absolutely no reason.,Collecting,,CANNOT_DECIDE
Flipping pennies over so the head is face-up.... just,is,head,STATIVE
so someone else can get lucky.,get,lucky,DYNAMIC
Finding a quarter on the ground...IM RICH !!,Finding,,STATIVE
Losing your wallet.,Losing,,CANNOT_DECIDE
Cest la vie!,,,CANNOT_DECIDE
Lullabies.,,,CANNOT_DECIDE
BABIES .,,,CANNOT_DECIDE
The innocence of youth.,,,CANNOT_DECIDE
The internet.,,,CANNOT_DECIDE
Wikipedia saves my life everyday!,saves,Wikipedia,DYNAMIC
LAUGHTER .,,,CANNOT_DECIDE
The sunll come out tomorrow!,come,’ll,DYNAMIC
WEATHER .,,,CANNOT_DECIDE
The 11 oclock news.,,,CANNOT_DECIDE
"Hell, theres news at all hours of the day!",’s,news,STATIVE
Building a snow-man.,Building,,CANNOT_DECIDE
Argh my fingers are red and frozen!,are,fingers,STATIVE
Hot chocolate.,,,CANNOT_DECIDE
In-door plumbing!,,,CANNOT_DECIDE
Heating.,,,CANNOT_DECIDE
THANK THE STARS for air conditioning!,THANK,,CANNOT_DECIDE
Tanning on the beach.,Tanning,,CANNOT_DECIDE
Darn it wheres the sun screen?,Darn,,CANNOT_DECIDE
...And Im burned.,’m,I,STATIVE
Going out of your way to step on a crunchy-looking leaf.,Going,,CANNOT_DECIDE
AND REMEMBER :,,,CANNOT_DECIDE
The sun doesnt go away just because its a cloudy day!,go,REMEMBER,DYNAMIC
Melody's Grief,,,CANNOT_DECIDE
Mackizme,,,CANNOT_DECIDE
2008-11-10T23:39:35Z,,,CANNOT_DECIDE
ID: 45839,,,CANNOT_DECIDE
Prequels: none,,,CANNOT_DECIDE
Sequels: 45841,,,CANNOT_DECIDE
"Melody sat up high in a tree,",sat,ID,STATIVE
"grieving again for the loss of her trainer, Jayden.",grieving,,DYNAMIC
He had been attacked by people,attacked,He,DYNAMIC
that were looking for someone,looking,people,DYNAMIC
named Owen.,named,someone,STATIVE
He told them,told,He,DYNAMIC
"he didnt know,",know,told,STATIVE
so they killed him.,killed,they,DYNAMIC
"Melody had watched it all happen,",watched,Melody,DYNAMIC
she ran after the ones,ran,Melody,DYNAMIC
"that killed her,",killed,ones,DYNAMIC
but they had talents,had,Melody,STATIVE
that she did not.,did,talents,STATIVE
They were gone,gone,They,STATIVE
"before she could catch them,",catch,she,DYNAMIC
and she ran back to Jayden.,ran,They,DYNAMIC
"He was gone,",gone,He,STATIVE
and there wasnt anything she could do about it.,n’t,He,STATIVE
"So there she sat,",sat,she,STATIVE
"her tears falling through the branches,",falling,tears,DYNAMIC
"splashing silently into the earth beneath the tree,",splashing,falling,DYNAMIC
sobbing for the loss of her trainer.,sobbing,falling,DYNAMIC
"He had beenteaching her tai kwon do,",had,He,DYNAMIC
so she could learn more self defense.,learn,she,DYNAMIC
"She knew plenty now,",knew,She,STATIVE
but that didnt stop the pain of losing a best friend.,stop,She,DYNAMIC
"She sat,",sat,She,STATIVE
"her face buried in her knees,",buried,sat,STATIVE
"tucked up close to her chest,",tucked,knees,STATIVE
"when she heard footsteps,",heard,she,DYNAMIC
running footsteps actually.,running,she,DYNAMIC
A Pair,,,CANNOT_DECIDE
K,,,CANNOT_DECIDE
2008-11-10T23:40:34Z,,,CANNOT_DECIDE
ID: 45840,,,CANNOT_DECIDE
Prequels: 45783,,,CANNOT_DECIDE
Sequels: 46316,,,CANNOT_DECIDE
"So, youll pray to Saint Anthony for me?",’ll,ID,CANNOT_DECIDE
"she asks for the billionth time,",asks,she,DYNAMIC
as your hand lingers over the door knob.,lingers,hand,STATIVE
You have been idling in her foyer for the past three minutes,idling,You,DYNAMIC
while you find excuses to not say goodbye to one another.,find,you,DYNAMIC
"Despite an extensive search of her bedroom, during which she uncovers her middle school yearbook",uncovers,she,DYNAMIC
(you laugh at her frizzy hair and braces;,laugh,yearbook,DYNAMIC
she snatches the book back,snatches,she,DYNAMIC
and snaps,snaps,she,DYNAMIC
"it shut), a lacy black bra",shut,it,CANNOT_DECIDE
"(which she quickly hides away in a drawer, cheeks furiously pink), and twenty dollars (to her delight),",hides,bra,DYNAMIC
her diamond earring is still missing.,missing,earring,STATIVE
After promising to spend the rest of the day,promising,you,DYNAMIC
praying to the Patron Saint of Lost Things,praying,,CANNOT_DECIDE
you optimistically remind her,remind,you,DYNAMIC
that at least she has one earring left.,has,she,STATIVE
"Yes... she starts reluctantly,",starts,she,DYNAMIC
but,,,CANNOT_DECIDE
some things are meant to be a pair.,meant,she,STATIVE
"One day, the irony may very well kill you.",kill,irony,DYNAMIC
You're Not The Only One,'re,You,STATIVE
Mackizme,,,CANNOT_DECIDE
2008-11-10T23:42:15Z,,,CANNOT_DECIDE
ID: 45841,,,CANNOT_DECIDE
Prequels: 45839,,,CANNOT_DECIDE
Sequels: 45842,45842,¦,CANNOT_DECIDE
"""Who""?""",,,CANNOT_DECIDE
?,,,CANNOT_DECIDE
"she thought to herself,",thought,she,DYNAMIC
"wiping the tears from her face,",wiping,,DYNAMIC
momentarily distracting from her mourning.,distracting,,DYNAMIC
She climbed up to a clearing,climbed,She,DYNAMIC
in the branches to get a better view of what was happening.,get,She,DYNAMIC
"She noticed a boy,",noticed,She,DYNAMIC
"he looked about fifteen,",looked,She,STATIVE
but he was short.,was,he,STATIVE
"He was running insanely quickly from two men, probably around their mid thirties.",running,He,DYNAMIC
They were chasing him.,chasing,They,DYNAMIC
She could tell,tell,She,DYNAMIC
they were armed by the way,armed,they,STATIVE
their clothes moved over places like their ankles or their chests.,moved,clothes,DYNAMIC
"Melody was not only gifted with various talents such as stealth, the ability to move silently, invisibly and extremely quickly,",was,Melody,STATIVE
but she was very observant.,was,she,STATIVE
"She climbed down from the tree,",climbed,She,DYNAMIC
"using her stealth power to get next to the boy,",using,,DYNAMIC
running into step with him.,running,using,DYNAMIC
"He looked over at her, surprised.",looked,He,DYNAMIC
"""Whats going on?""",going,Whats,CANNOT_DECIDE
?,,,CANNOT_DECIDE
"She asked him,",asked,She,DYNAMIC
matching his pace easily.,matching,She,DYNAMIC
"""What the?!",,,CANNOT_DECIDE
"How?!""",,,CANNOT_DECIDE
?,,,CANNOT_DECIDE
"The boy exclaimed,",exclaimed,boy,DYNAMIC
amazed,amazed,,STATIVE
that she could keep up.,keep,she,DYNAMIC
"""Did you think",think,you,CANNOT_DECIDE
"you were the only one with certain"" talents?""",were,you,CANNOT_DECIDE
?,,,CANNOT_DECIDE
Giving Them The Slip,Giving,,CANNOT_DECIDE
